,station,site,date,chla_surf,diss_o_surf,ph_surf,salinity_surf,turbidity_surf,temp_surf,suspended_solids_surf,nitrates_surf,depth_bott,chla_bott,diss_o_bott,ph_bott,salinity_bott,turbidity_bott,temp_bott,suspended_solids_bott,nitrates_bott,latitude,longitude,depth_m,temp_delta
1139,EM1,Eastern Buffer,2016-07-04,10.0,5.3,7.9,25.5,3.5,26.7,4.0,0.36,Bottom Water,1.8,3.5,7.7,31.4,3.4,24.4,6.1,0.16,22.2751,114.2555833,16,-2.3000000000000007
1140,EM1,Eastern Buffer,2016-08-11,5.2,5.3,7.8,31.0,4.3,25.3,8.8,0.36,Bottom Water,0.6,3.6,7.9,33.9,3.8,23.7,13.0,0.11,22.2751,114.2555833,16,-1.6000000000000014
1141,EM1,Eastern Buffer,2016-09-15,8.5,5.8,8.2,31.7,3.4,27.6,22.0,0.13,Bottom Water,5.9,4.6,8.1,32.2,5.7,27.0,21.0,0.14,22.2751,114.2555833,16,-0.6000000000000014
1150,EM1,Eastern Buffer,2017-06-08,27.0,9.0,8.2,30.6,10.6,27.7,8.2,0.19,Bottom Water,5.4,5.1,8.0,33.3,1.3,25.8,9.7,0.08,22.2751,114.2555833,16,-1.8999999999999986
1151,EM1,Eastern Buffer,2017-07-05,18.0,6.4,7.8,27.3,2.6,26.0,9.4,0.63,Bottom Water,1.4,3.1,7.8,34.2,1.7,23.2,12.0,0.12,22.2751,114.2555833,16,-2.8000000000000007
1152,EM1,Eastern Buffer,2017-08-03,12.0,6.9,7.9,26.1,2.1,28.2,7.7,0.56,Bottom Water,0.9,3.3,7.9,34.3,3.1,23.8,14.0,0.13,22.2751,114.2555833,16,-4.399999999999999
1153,EM1,Eastern Buffer,2017-09-11,1.2,4.6,7.8,30.7,1.0,27.9,2.1,0.36,Bottom Water,1.2,4.2,7.9,33.1,1.8,26.4,7.6,0.15,22.2751,114.2555833,16,-1.5
1162,EM1,Eastern Buffer,2018-06-07,1.6,4.6,8.0,30.5,1.7,27.3,7.1,0.3,Bottom Water,0.7,4.9,8.0,31.7,2.8,27.3,8.4,0.2,22.2751,114.2555833,16,0.0
1163,EM1,Eastern Buffer,2018-07-12,7.5,5.8,8.1,30.8,2.4,26.2,5.2,0.23,Bottom Water,2.0,3.4,8.0,33.8,3.8,23.3,7.6,0.11,22.2751,114.2555833,16,-2.8999999999999986
1164,EM1,Eastern Buffer,2018-08-09,19.0,5.6,8.1,29.8,2.0,27.6,12.0,0.32,Bottom Water,3.7,3.7,7.9,32.8,4.1,24.7,14.0,0.19,22.2751,114.2555833,16,-2.900000000000002
1165,EM1,Eastern Buffer,2018-09-07,8.9,6.2,8.2,29.8,2.5,26.0,8.3,0.27,Bottom Water,2.6,4.0,8.1,33.9,3.5,23.0,7.7,0.13,22.2751,114.2555833,16,-3.0
1174,EM1,Eastern Buffer,2019-06-01,0.5,5.3,8.0,31.2,1.8,25.7,3.0,0.23,Bottom Water,0.5,5.7,8.1,32.3,2.9,25.5,4.1,0.14,22.2751,114.2555833,16,-0.1999999999999993
1175,EM1,Eastern Buffer,2019-07-10,3.0,5.2,8.6,22.3,12.9,30.8,1.8,0.38,Bottom Water,0.3,3.6,8.6,27.7,3.8,27.5,4.5,0.03,22.2751,114.2555833,16,-3.3000000000000007
1176,EM1,Eastern Buffer,2019-08-07,2.7,5.3,8.1,30.7,13.8,28.3,3.0,0.11,Bottom Water,2.0,5.3,8.0,31.1,14.3,27.5,3.6,0.14,22.2751,114.2555833,16,-0.8000000000000007
1177,EM1,Eastern Buffer,2019-09-13,14.0,6.4,8.2,31.3,2.1,28.9,5.5,0.13,Bottom Water,8.2,4.1,8.1,32.2,4.7,27.7,9.2,0.14,22.2751,114.2555833,16,-1.1999999999999993
1185,EM1,Eastern Buffer,2020-06-12,6.3,6.6,7.8,29.8,1.9,26.4,2.9,0.26,Bottom Water,2.1,4.6,7.9,34.2,3.3,23.0,4.6,0.15,22.2751,114.2555833,16,-3.3999999999999986
1186,EM1,Eastern Buffer,2020-07-11,21.0,6.7,7.4,30.6,2.7,25.7,15.0,0.17,Bottom Water,2.5,4.6,8.0,34.4,3.6,21.5,14.0,0.12,22.2751,114.2555833,16,-4.199999999999999
1187,EM1,Eastern Buffer,2020-08-27,3.1,4.9,7.9,29.8,1.7,28.3,3.8,0.4,Bottom Water,2.2,4.0,7.8,33.9,5.8,24.9,4.2,0.18,22.2751,114.2555833,16,-3.400000000000002
1188,EM1,Eastern Buffer,2020-09-12,2.0,7.1,7.8,31.0,2.2,27.4,3.0,0.47,Bottom Water,0.6,3.5,7.8,33.0,3.4,26.1,4.8,0.22,22.2751,114.2555833,16,-1.2999999999999972
1195,EM1,Eastern Buffer,2021-06-05,17.0,5.1,7.5,30.6,3.9,26.1,2.8,0.34,Bottom Water,1.9,4.1,7.5,34.1,4.0,23.6,9.6,0.1,22.2751,114.2555833,16,-2.5
1196,EM1,Eastern Buffer,2021-07-09,23.0,4.6,7.5,29.4,8.7,27.2,3.4,0.36,Bottom Water,6.1,3.4,7.2,33.9,4.7,24.1,4.1,0.23,22.2751,114.2555833,16,-3.099999999999998
1197,EM1,Eastern Buffer,2021-08-13,11.0,4.9,7.3,32.9,3.7,24.7,3.5,0.16,Bottom Water,10.0,4.2,7.3,34.3,5.5,22.5,5.6,0.14,22.2751,114.2555833,16,-2.1999999999999993
1198,EM1,Eastern Buffer,2021-09-17,4.5,5.1,7.8,31.9,8.6,27.1,3.7,0.5,Bottom Water,4.7,3.3,7.8,34.0,7.8,23.9,3.0,0.41,22.2751,114.2555833,16,-3.200000000000003
1207,EM1,Eastern Buffer,2022-06-17,13.0,4.4,8.0,31.9,6.5,25.4,4.4,0.26,Bottom Water,4.1,4.7,7.9,34.0,7.8,24.5,3.2,0.11,22.2751,114.2555833,16,-0.8999999999999986
1208,EM1,Eastern Buffer,2022-07-08,3.5,6.0,7.8,25.9,7.6,27.6,2.0,0.59,Bottom Water,0.6,2.7,7.7,33.3,9.0,24.9,5.5,0.27,22.2751,114.2555833,16,-2.700000000000003
1209,EM1,Eastern Buffer,2022-08-11,4.1,4.9,7.9,29.2,8.8,27.4,3.9,0.16,Bottom Water,2.9,5.0,7.9,29.7,10.8,27.6,9.0,0.15,22.2751,114.2555833,16,0.20000000000000284
1210,EM1,Eastern Buffer,2022-09-17,3.1,5.3,7.3,31.9,17.6,28.9,2.7,0.29,Bottom Water,4.1,4.6,7.3,32.9,40.1,27.6,5.0,0.16,22.2751,114.2555833,16,-1.2999999999999972
1214,EM2,Eastern Buffer,1986-07-07,21.0,6.9,8.3,26.5,3.7,26.3,4.0,0.12,Bottom Water,0.6,4.7,8.1,34.0,1.3,22.1,1.5,0.1,22.2622,114.2661833,21,-4.199999999999999
1215,EM2,Eastern Buffer,1986-08-04,16.0,8.3,8.3,30.9,2.4,27.6,3.0,0.08,Bottom Water,8.8,5.0,8.1,32.5,4.9,25.1,5.0,0.19,22.2622,114.2661833,21,-2.5
1216,EM2,Eastern Buffer,1986-09-01,7.1,3.5,7.9,31.1,3.7,29.4,5.0,0.29,Bottom Water,1.7,3.7,7.9,33.2,4.6,28.1,3.5,0.3,22.2622,114.2661833,21,-1.2999999999999972
1225,EM2,Eastern Buffer,1987-06-08,28.0,6.7,8.1,28.6,2.5,25.2,4.0,0.07,Bottom Water,1.7,4.2,8.0,33.4,2.3,23.9,2.0,0.11,22.2622,114.2661833,21,-1.3000000000000007
1226,EM2,Eastern Buffer,1987-07-10,19.0,4.1,8.2,26.2,5.6,27.3,10.0,0.29,Bottom Water,9.2,3.1,8.0,33.7,6.7,23.2,8.5,0.29,22.2622,114.2661833,21,-4.100000000000001
1227,EM2,Eastern Buffer,1987-08-07,36.0,5.7,8.4,28.9,4.2,25.0,11.0,0.14,Bottom Water,1.5,3.9,8.1,33.7,7.0,22.0,10.0,0.11,22.2622,114.2661833,21,-3.0
1236,EM2,Eastern Buffer,1988-06-06,3.6,6.7,8.2,33.6,4.2,26.5,0.5,0.04,Bottom Water,2.5,5.5,8.2,34.0,4.2,25.8,0.5,0.07,22.2622,114.2661833,21,-0.6999999999999993
1237,EM2,Eastern Buffer,1988-07-08,32.0,5.6,8.3,30.6,4.2,25.7,8.0,0.09,Bottom Water,0.2,5.2,8.1,34.2,5.0,22.5,4.5,0.05,22.2622,114.2661833,21,-3.1999999999999993
1238,EM2,Eastern Buffer,1988-08-12,4.8,5.6,8.3,31.1,3.3,26.2,2.5,0.16,Bottom Water,0.6,4.0,8.2,33.8,8.9,22.3,11.0,0.12,22.2622,114.2661833,21,-3.8999999999999986
1239,EM2,Eastern Buffer,1988-09-13,5.9,8.2,8.7,26.7,2.5,27.1,2.5,0.07,Bottom Water,14.0,4.0,8.3,34.1,4.5,22.4,2.0,0.04,22.2622,114.2661833,21,-4.700000000000003
1248,EM2,Eastern Buffer,1989-06-06,1.3,5.1,8.2,33.1,6.8,23.5,3.0,0.27,Bottom Water,1.1,5.5,8.2,33.1,7.3,22.9,3.5,0.22,22.2622,114.2661833,21,-0.6000000000000014
1249,EM2,Eastern Buffer,1989-07-10,8.6,7.3,8.8,28.0,3.0,27.7,6.5,0.02,Bottom Water,13.0,6.3,8.8,30.8,3.7,25.4,3.5,0.03,22.2622,114.2661833,21,-2.3000000000000007
1250,EM2,Eastern Buffer,1989-08-07,15.0,5.0,8.6,32.6,4.2,25.1,2.0,0.2,Bottom Water,3.8,4.2,8.6,34.0,4.4,22.4,2.5,0.14,22.2622,114.2661833,21,-2.700000000000003
1251,EM2,Eastern Buffer,1989-09-08,3.6,6.6,8.8,30.3,1.8,28.7,1.0,0.09,Bottom Water,2.8,4.9,8.5,30.8,51.0,27.8,9.5,0.16,22.2622,114.2661833,21,-0.8999999999999986
1260,EM2,Eastern Buffer,1990-06-04,0.8,5.4,8.2,32.4,5.1,25.0,6.0,0.4,Bottom Water,1.1,5.5,8.3,32.5,4.4,24.8,4.0,0.26,22.2622,114.2661833,21,-0.1999999999999993
1261,EM2,Eastern Buffer,1990-07-06,37.0,8.3,8.5,27.0,4.5,26.5,4.5,0.23,Bottom Water,5.9,5.3,8.5,34.1,5.1,22.3,7.0,0.26,22.2622,114.2661833,21,-4.199999999999999
1262,EM2,Eastern Buffer,1990-08-06,6.4,5.4,8.4,30.9,3.3,27.1,5.5,0.14,Bottom Water,1.3,4.5,8.4,33.5,5.2,25.8,4.0,0.12,22.2622,114.2661833,21,-1.3000000000000007
1263,EM2,Eastern Buffer,1990-09-07,11.0,6.3,8.4,32.2,3.5,28.3,0.5,0.11,Bottom Water,0.8,4.9,8.4,33.3,9.7,26.8,5.0,0.09,22.2622,114.2661833,21,-1.5
1272,EM2,Eastern Buffer,1991-06-03,2.7,8.3,8.3,31.8,2.0,26.6,13.0,0.16,Bottom Water,0.2,5.1,8.1,33.8,2.3,22.1,3.0,0.08,22.2622,114.2661833,21,-4.5
1273,EM2,Eastern Buffer,1991-07-05,2.1,7.0,8.3,29.0,2.7,24.6,1.0,0.35,Bottom Water,0.5,5.0,8.1,34.1,5.1,20.5,4.0,0.15,22.2622,114.2661833,21,-4.100000000000001
1274,EM2,Eastern Buffer,1991-08-05,1.9,7.2,8.4,28.6,3.3,24.3,4.5,0.25,Bottom Water,0.3,4.0,8.1,33.6,2.2,19.9,2.5,0.27,22.2622,114.2661833,21,-4.400000000000002
1275,EM2,Eastern Buffer,1991-09-10,0.5,3.6,8.1,31.7,3.3,24.5,2.0,0.67,Bottom Water,0.2,4.3,8.2,32.7,4.4,23.9,6.5,0.26,22.2622,114.2661833,21,-0.6000000000000014
1284,EM2,Eastern Buffer,1992-06-01,0.5,5.8,8.2,31.7,2.5,25.0,3.0,0.21,Bottom Water,0.5,5.8,8.2,31.6,6.4,25.0,12.0,0.19,22.2622,114.2661833,21,0.0
1285,EM2,Eastern Buffer,1992-07-03,0.5,4.8,8.2,28.2,6.5,28.3,6.0,0.29,Bottom Water,3.7,4.5,8.2,32.7,6.3,25.7,6.5,0.28,22.2622,114.2661833,21,-2.6000000000000014
1286,EM2,Eastern Buffer,1992-08-03,1.1,6.3,8.0,32.1,3.4,26.6,3.0,0.09,Bottom Water,0.5,4.5,7.7,33.8,13.0,22.2,16.0,0.1,22.2622,114.2661833,21,-4.400000000000002
1287,EM2,Eastern Buffer,1992-09-02,0.5,3.9,7.8,31.4,3.5,29.5,5.5,0.37,Bottom Water,0.2,4.0,7.9,32.7,30.0,27.0,46.0,0.16,22.2622,114.2661833,21,-2.5
1293,EM2,Eastern Buffer,1993-06-09,0.3,4.9,7.9,32.7,2.8,23.7,1.5,0.41,Bottom Water,0.2,5.3,8.0,34.3,5.1,22.3,5.0,0.08,22.2622,114.2661833,21,-1.3999999999999986
1294,EM2,Eastern Buffer,1993-07-12,0.6,6.6,8.4,25.9,4.2,27.8,2.5,0.46,Bottom Water,0.6,2.8,8.0,34.2,22.9,23.5,20.0,0.22,22.2622,114.2661833,21,-4.300000000000001
1295,EM2,Eastern Buffer,1993-08-09,0.5,6.9,8.1,32.5,2.7,23.7,3.5,0.4,Bottom Water,0.3,3.8,8.1,34.3,4.5,21.3,9.5,0.22,22.2622,114.2661833,21,-2.3999999999999986
1296,EM2,Eastern Buffer,1993-09-02,1.0,5.4,8.2,31.8,2.7,27.3,5.0,0.42,Bottom Water,0.6,5.2,8.3,32.6,5.8,26.4,7.0,0.21,22.2622,114.2661833,21,-0.9000000000000021
1305,EM2,Eastern Buffer,1994-06-01,0.6,5.5,8.4,32.2,2.4,26.9,1.3,0.09,Bottom Water,0.9,5.5,8.4,32.6,4.1,26.8,1.2,0.07,22.2622,114.2661833,21,-0.09999999999999787
1306,EM2,Eastern Buffer,1994-07-04,9.5,5.0,8.2,26.4,3.1,27.8,2.2,0.29,Bottom Water,9.1,2.4,7.9,32.6,4.7,24.7,2.7,0.31,22.2622,114.2661833,21,-3.1000000000000014
1307,EM2,Eastern Buffer,1994-08-03,20.0,7.1,8.3,23.2,2.9,28.4,3.6,0.39,Bottom Water,5.4,3.1,8.0,33.3,6.2,23.6,2.4,0.27,22.2622,114.2661833,21,-4.799999999999997
1308,EM2,Eastern Buffer,1994-09-05,2.7,4.3,8.0,31.1,4.0,28.1,4.7,0.27,Bottom Water,2.1,4.6,7.5,31.7,5.7,27.6,7.2,0.26,22.2622,114.2661833,21,-0.5
1317,EM2,Eastern Buffer,1995-06-05,7.4,5.4,8.0,33.3,1.0,27.1,3.3,0.25,Bottom Water,1.9,5.3,8.0,34.2,7.4,25.7,5.9,0.07,22.2622,114.2661833,21,-1.4000000000000021
1318,EM2,Eastern Buffer,1995-07-03,1.2,4.6,8.0,31.5,2.9,23.9,2.8,0.25,Bottom Water,0.9,4.8,8.0,34.4,4.1,21.8,5.9,0.12,22.2622,114.2661833,21,-2.099999999999998
1319,EM2,Eastern Buffer,1995-08-03,0.9,6.5,7.9,30.8,0.7,24.9,1.6,0.29,Bottom Water,1.0,5.0,8.0,33.7,5.5,23.1,2.4,0.14,22.2622,114.2661833,21,-1.7999999999999972
1320,EM2,Eastern Buffer,1995-09-06,7.6,4.8,8.0,29.6,1.7,27.8,3.6,0.35,Bottom Water,2.2,4.3,8.0,32.4,4.3,26.1,5.6,0.32,22.2622,114.2661833,21,-1.6999999999999993
1329,EM2,Eastern Buffer,1996-07-01,14.0,5.3,7.9,28.6,2.5,25.7,4.9,0.31,Bottom Water,4.3,4.7,7.9,34.2,3.6,23.3,6.2,0.29,22.2622,114.2661833,21,-2.3999999999999986
1330,EM2,Eastern Buffer,1996-08-01,9.9,5.5,7.9,32.2,1.5,25.9,2.9,0.17,Bottom Water,2.6,4.9,7.9,34.3,3.8,23.5,3.9,0.14,22.2622,114.2661833,21,-2.3999999999999986
1331,EM2,Eastern Buffer,1996-09-02,2.2,6.3,7.8,33.1,1.6,24.8,3.4,0.17,Bottom Water,0.4,3.6,7.8,34.4,3.7,23.0,6.2,0.1,22.2622,114.2661833,21,-1.8000000000000007
1340,EM2,Eastern Buffer,1997-06-02,2.4,4.0,7.6,29.5,4.7,26.0,1.9,0.45,Bottom Water,2.3,3.7,7.6,32.5,5.0,24.4,3.4,0.38,22.2622,114.2661833,21,-1.6000000000000014
1341,EM2,Eastern Buffer,1997-07-18,1.2,6.2,8.4,21.5,1.0,26.1,0.9,0.39,Bottom Water,1.8,4.2,8.2,33.6,2.7,22.1,1.1,0.35,22.2622,114.2661833,21,-4.0
1342,EM2,Eastern Buffer,1997-09-08,9.2,6.7,7.8,30.6,1.2,25.4,4.0,0.25,Bottom Water,4.3,4.0,7.8,34.3,2.3,22.3,3.3,0.2,22.2622,114.2661833,21,-3.099999999999998
1351,EM2,Eastern Buffer,1998-06-01,2.0,5.9,8.1,31.7,3.4,27.2,7.6,0.16,Bottom Water,1.6,6.3,8.2,32.5,4.4,27.1,2.6,0.06,22.2622,114.2661833,21,-0.09999999999999787
1352,EM2,Eastern Buffer,1998-07-06,7.3,3.5,8.2,20.1,3.2,26.4,2.8,0.42,Bottom Water,0.9,1.7,8.1,34.2,5.7,22.8,4.0,0.23,22.2622,114.2661833,21,-3.599999999999998
1353,EM2,Eastern Buffer,1998-08-06,11.0,5.0,7.8,24.5,14.2,26.8,3.2,0.22,Bottom Water,1.9,2.0,7.9,34.0,5.6,23.0,3.2,0.22,22.2622,114.2661833,21,-3.8000000000000007
1354,EM2,Eastern Buffer,1998-09-02,3.8,5.2,8.0,31.0,2.2,26.3,0.9,0.3,Bottom Water,3.6,3.1,8.0,34.4,5.1,23.3,1.0,0.31,22.2622,114.2661833,21,-3.0
1363,EM2,Eastern Buffer,1999-06-02,2.3,4.4,7.9,32.2,6.0,26.6,2.6,0.3,Bottom Water,1.3,5.4,8.1,33.6,8.8,25.2,4.9,0.06,22.2622,114.2661833,21,-1.4000000000000021
1364,EM2,Eastern Buffer,1999-07-07,20.0,3.8,7.9,30.7,9.6,24.4,3.3,0.29,Bottom Water,3.5,3.3,7.9,34.4,15.1,22.4,2.8,0.16,22.2622,114.2661833,21,-2.0
1365,EM2,Eastern Buffer,1999-08-09,9.6,4.4,8.3,29.6,6.2,28.1,2.9,0.37,Bottom Water,5.4,2.4,8.3,32.0,7.7,26.5,8.3,0.28,22.2622,114.2661833,21,-1.6000000000000014
1366,EM2,Eastern Buffer,1999-09-03,4.8,3.5,8.0,30.2,5.4,25.8,1.4,0.36,Bottom Water,1.1,3.9,8.2,34.1,10.1,23.1,4.6,0.11,22.2622,114.2661833,21,-2.6999999999999993
1375,EM2,Eastern Buffer,2000-06-02,5.0,4.5,8.1,30.6,6.3,27.3,3.4,0.28,Bottom Water,3.0,4.5,8.1,33.1,9.1,25.4,7.0,0.12,22.2622,114.2661833,21,-1.9000000000000021
1376,EM2,Eastern Buffer,2000-07-03,8.4,5.5,8.0,29.7,5.7,26.4,2.3,0.24,Bottom Water,1.2,3.9,7.9,33.8,14.9,22.5,18.0,0.17,22.2622,114.2661833,21,-3.8999999999999986
1377,EM2,Eastern Buffer,2000-08-02,0.6,4.4,7.9,31.5,5.9,24.4,2.0,0.28,Bottom Water,0.4,4.7,8.0,34.1,10.0,22.8,4.9,0.08,22.2622,114.2661833,21,-1.5999999999999979
1378,EM2,Eastern Buffer,2000-09-04,1.9,4.4,8.2,31.4,13.9,26.9,1.3,0.3,Bottom Water,1.4,4.1,8.2,32.4,13.3,26.0,1.8,0.26,22.2622,114.2661833,21,-0.8999999999999986
1387,EM2,Eastern Buffer,2001-06-01,2.0,5.8,8.4,30.9,5.3,27.7,2.6,0.14,Bottom Water,0.9,5.7,8.3,31.4,7.7,27.5,3.9,0.12,22.2622,114.2661833,21,-0.1999999999999993
1388,EM2,Eastern Buffer,2001-07-04,2.6,5.0,8.7,27.3,6.3,27.4,2.6,0.31,Bottom Water,1.3,5.7,8.8,30.5,7.8,27.5,3.6,0.11,22.2622,114.2661833,21,0.10000000000000142
1389,EM2,Eastern Buffer,2001-08-10,9.5,8.0,8.6,26.2,5.9,28.9,2.3,0.09,Bottom Water,0.7,3.0,8.1,33.8,9.2,23.0,5.9,0.13,22.2622,114.2661833,21,-5.899999999999999
1390,EM2,Eastern Buffer,2001-09-06,0.2,4.2,8.1,30.6,6.3,27.4,1.5,0.22,Bottom Water,0.2,5.2,8.2,32.9,13.4,27.4,1.2,0.1,22.2622,114.2661833,21,0.0
1399,EM2,Eastern Buffer,2002-06-17,7.0,5.4,7.8,28.5,7.8,27.5,3.9,0.61,Bottom Water,1.0,4.9,7.8,34.2,9.6,23.4,5.3,0.18,22.2622,114.2661833,21,-4.100000000000001
1400,EM2,Eastern Buffer,2002-07-15,7.4,7.4,7.9,31.7,7.3,27.4,4.3,0.03,Bottom Water,2.8,5.1,7.9,33.3,11.2,24.2,6.9,0.12,22.2622,114.2661833,21,-3.1999999999999993
1401,EM2,Eastern Buffer,2002-08-21,0.9,4.5,8.0,28.9,14.9,27.6,5.7,0.34,Bottom Water,1.3,5.2,8.1,29.9,16.0,27.6,6.9,0.2,22.2622,114.2661833,21,0.0
1402,EM2,Eastern Buffer,2002-09-23,1.3,4.8,8.1,30.4,9.3,27.5,5.6,0.14,Bottom Water,0.9,5.6,8.1,31.1,10.3,27.5,7.2,0.09,22.2622,114.2661833,21,0.0
1411,EM2,Eastern Buffer,2003-06-25,6.1,5.7,8.1,22.9,2.6,27.5,2.0,0.75,Bottom Water,0.6,3.0,7.9,34.8,5.0,23.6,3.3,0.13,22.2622,114.2661833,21,-3.8999999999999986
1412,EM2,Eastern Buffer,2003-07-04,31.0,7.0,8.4,30.8,4.8,25.3,5.1,0.04,Bottom Water,0.4,3.8,8.1,35.1,7.8,22.1,5.4,0.09,22.2622,114.2661833,21,-3.1999999999999993
1413,EM2,Eastern Buffer,2003-08-04,7.3,6.8,8.3,33.4,3.6,26.9,4.0,0.12,Bottom Water,0.4,4.1,8.1,34.8,6.4,24.6,8.5,0.07,22.2622,114.2661833,21,-2.299999999999997
1414,EM2,Eastern Buffer,2003-09-04,0.6,4.9,8.1,32.0,7.0,26.9,1.5,0.23,Bottom Water,0.6,6.1,8.1,33.0,6.9,26.9,1.2,0.11,22.2622,114.2661833,21,0.0
1423,EM2,Eastern Buffer,2004-06-18,1.4,5.0,8.1,33.2,7.8,28.4,1.6,0.18,Bottom Water,0.7,5.6,8.1,34.1,13.5,27.8,4.1,0.06,22.2622,114.2661833,21,-0.5999999999999979
1424,EM2,Eastern Buffer,2004-07-09,4.0,4.8,8.0,30.6,7.3,26.2,1.4,0.38,Bottom Water,1.1,5.2,8.0,34.3,9.7,22.4,3.8,0.06,22.2622,114.2661833,21,-3.8000000000000007
1425,EM2,Eastern Buffer,2004-08-20,4.3,5.5,8.1,32.0,7.1,27.8,0.9,0.06,Bottom Water,0.8,5.6,7.9,34.9,10.8,22.8,4.8,0.09,22.2622,114.2661833,21,-5.0
1426,EM2,Eastern Buffer,2004-09-06,14.0,5.7,8.3,31.9,8.5,27.9,4.3,0.18,Bottom Water,1.0,5.4,7.9,34.3,10.0,23.4,7.5,0.08,22.2622,114.2661833,21,-4.5
1435,EM2,Eastern Buffer,2005-06-01,2.2,5.5,8.3,31.3,12.7,26.8,2.6,0.2,Bottom Water,0.7,5.6,8.3,32.4,12.7,26.5,2.6,0.07,22.2622,114.2661833,21,-0.3000000000000007
1436,EM2,Eastern Buffer,2005-07-04,9.0,6.4,8.3,23.8,9.5,26.7,2.0,0.42,Bottom Water,2.2,3.6,8.1,33.6,10.1,22.4,3.2,0.14,22.2622,114.2661833,21,-4.300000000000001
1437,EM2,Eastern Buffer,2005-08-01,1.2,4.8,8.5,30.8,9.8,27.0,2.2,0.16,Bottom Water,0.7,4.6,8.5,31.4,11.3,26.6,4.4,0.12,22.2622,114.2661833,21,-0.3999999999999986
1438,EM2,Eastern Buffer,2005-09-12,3.0,7.6,8.1,31.9,9.6,28.5,0.7,0.05,Bottom Water,2.8,6.4,8.0,32.3,11.8,26.9,6.6,0.13,22.2622,114.2661833,21,-1.6000000000000014
1447,EM2,Eastern Buffer,2006-06-08,2.5,5.0,8.1,26.7,2.8,26.3,2.1,0.62,Bottom Water,0.6,4.5,8.1,33.8,6.7,25.4,5.8,0.09,22.2622,114.2661833,21,-0.9000000000000021
1448,EM2,Eastern Buffer,2006-07-05,16.0,6.1,8.1,27.5,8.8,28.4,1.8,0.3,Bottom Water,0.9,4.0,8.1,34.1,11.8,22.7,2.3,0.16,22.2622,114.2661833,21,-5.699999999999999
1449,EM2,Eastern Buffer,2006-08-02,3.4,7.6,8.1,28.8,9.9,26.8,1.2,0.07,Bottom Water,8.6,7.5,8.1,29.8,10.8,25.8,1.4,0.1,22.2622,114.2661833,21,-1.0
1450,EM2,Eastern Buffer,2006-09-01,22.0,6.9,8.1,27.6,12.4,28.1,2.8,0.29,Bottom Water,1.2,3.4,7.9,34.2,13.6,23.4,3.4,0.18,22.2622,114.2661833,21,-4.700000000000003
1459,EM2,Eastern Buffer,2007-06-01,9.9,5.8,8.2,30.9,9.4,27.1,1.4,0.29,Bottom Water,2.0,4.2,8.1,34.1,10.2,24.3,1.7,0.08,22.2622,114.2661833,21,-2.8000000000000007
1460,EM2,Eastern Buffer,2007-07-05,9.7,6.6,8.4,29.6,105.3,27.3,1.5,0.13,Bottom Water,0.8,3.6,8.1,34.3,95.5,22.7,7.8,0.13,22.2622,114.2661833,21,-4.600000000000001
1461,EM2,Eastern Buffer,2007-08-06,7.3,7.9,8.4,29.7,11.3,28.3,2.1,0.04,Bottom Water,3.0,3.6,7.9,34.2,21.4,22.7,18.0,0.14,22.2622,114.2661833,21,-5.600000000000001
1462,EM2,Eastern Buffer,2007-09-03,6.4,5.6,8.1,31.8,11.7,27.0,1.6,0.16,Bottom Water,1.3,3.2,8.0,34.3,13.6,22.3,4.0,0.13,22.2622,114.2661833,21,-4.699999999999999
1471,EM2,Eastern Buffer,2008-06-12,15.0,6.8,8.4,25.4,10.2,27.1,4.2,0.67,Bottom Water,0.7,4.8,8.3,33.8,12.4,25.3,2.4,0.12,22.2622,114.2661833,21,-1.8000000000000007
1472,EM2,Eastern Buffer,2008-07-03,3.6,4.3,8.0,30.0,12.4,25.2,3.3,0.33,Bottom Water,0.8,3.7,8.0,34.1,13.2,23.4,6.3,0.13,22.2622,114.2661833,21,-1.8000000000000007
1473,EM2,Eastern Buffer,2008-08-01,13.0,5.5,8.2,32.7,10.4,24.0,2.2,0.15,Bottom Water,5.7,4.0,8.1,34.2,8.7,21.9,4.0,0.13,22.2622,114.2661833,21,-2.1000000000000014
1474,EM2,Eastern Buffer,2008-09-25,0.8,4.6,8.1,31.8,13.5,27.2,5.7,0.16,Bottom Water,0.2,4.5,8.1,32.0,15.8,26.9,12.0,0.13,22.2622,114.2661833,21,-0.3000000000000007
1483,EM2,Eastern Buffer,2009-06-08,4.5,5.4,8.0,31.8,1.2,27.0,2.8,0.14,Bottom Water,1.6,4.4,7.9,33.2,4.2,26.2,5.9,0.07,22.2622,114.2661833,21,-0.8000000000000007
1484,EM2,Eastern Buffer,2009-07-03,8.2,5.0,7.6,23.7,2.2,27.5,3.5,0.56,Bottom Water,1.0,3.7,7.6,29.2,3.7,25.5,4.4,0.1,22.2622,114.2661833,21,-2.0
1485,EM2,Eastern Buffer,2009-08-03,20.0,7.0,8.4,28.8,8.4,28.2,2.6,0.13,Bottom Water,2.0,3.1,8.1,33.4,9.5,24.0,3.3,0.15,22.2622,114.2661833,21,-4.199999999999999
1486,EM2,Eastern Buffer,2009-09-02,4.4,4.9,8.2,30.6,1.2,29.9,2.4,0.04,Bottom Water,5.5,3.2,7.9,33.0,6.1,24.6,10.0,0.19,22.2622,114.2661833,21,-5.299999999999997
