,station,site,date,chla_surf,diss_o_surf,ph_surf,salinity_surf,turbidity_surf,temp_surf,suspended_solids_surf,nitrates_surf,depth_bott,chla_bott,diss_o_bott,ph_bott,salinity_bott,turbidity_bott,temp_bott,suspended_solids_bott,nitrates_bott,latitude,longitude,depth_m,temp_delta
1134,EM1,Eastern Buffer,2016-02-20,3.3,8.1,8.0,30.9,0.4,15.3,1.4,0.23,Bottom Water,1.0,8.0,8.0,31.0,0.5,15.4,1.1,0.23,22.2751,114.2555833,16,0.09999999999999964
1143,EM1,Eastern Buffer,2016-11-11,1.3,6.4,7.7,31.3,5.6,25.3,11.0,0.16,Bottom Water,0.6,5.8,7.7,31.4,3.2,25.3,11.0,0.11,22.2751,114.2555833,16,0.0
1144,EM1,Eastern Buffer,2016-12-10,2.9,6.6,8.2,31.0,1.3,22.4,1.8,0.21,Bottom Water,2.6,6.9,8.2,31.0,1.2,22.2,1.8,0.21,22.2751,114.2555833,16,-0.1999999999999993
1145,EM1,Eastern Buffer,2017-01-09,2.6,4.5,8.1,30.5,0.6,20.3,1.7,0.26,Bottom Water,2.1,7.4,8.1,30.7,0.4,20.2,1.0,0.21,22.2751,114.2555833,16,-0.10000000000000142
1146,EM1,Eastern Buffer,2017-02-10,1.1,6.8,8.0,30.9,6.9,17.1,7.3,0.22,Bottom Water,0.6,7.7,8.0,31.0,1.1,17.2,7.3,0.22,22.2751,114.2555833,16,0.09999999999999787
1155,EM1,Eastern Buffer,2017-11-03,4.1,5.8,8.0,32.6,3.1,25.2,6.4,0.06,Bottom Water,3.6,6.8,8.0,32.8,3.3,25.4,5.8,0.03,22.2751,114.2555833,16,0.1999999999999993
1156,EM1,Eastern Buffer,2017-12-14,0.7,6.2,8.0,33.0,8.3,20.3,8.9,0.11,Bottom Water,0.5,7.0,8.0,33.1,8.5,20.4,14.0,0.12,22.2751,114.2555833,16,0.09999999999999787
1157,EM1,Eastern Buffer,2018-01-12,0.7,6.6,8.1,32.0,7.0,16.0,7.1,0.22,Bottom Water,0.3,7.6,8.1,32.3,6.3,16.7,7.6,0.19,22.2751,114.2555833,16,0.6999999999999993
1158,EM1,Eastern Buffer,2018-02-07,2.7,7.6,7.7,32.6,1.5,15.1,1.3,0.11,Bottom Water,1.7,7.9,7.7,32.7,1.1,15.0,2.8,0.1,22.2751,114.2555833,16,-0.09999999999999964
1167,EM1,Eastern Buffer,2018-11-23,1.0,5.7,7.8,32.9,1.6,23.6,3.3,0.11,Bottom Water,0.9,6.2,7.8,33.1,2.1,23.6,3.5,0.08,22.2751,114.2555833,16,0.0
1168,EM1,Eastern Buffer,2018-12-01,1.7,5.3,7.8,32.7,2.1,22.9,3.0,0.23,Bottom Water,1.3,6.3,7.8,33.1,2.4,23.0,4.0,0.08,22.2751,114.2555833,16,0.10000000000000142
1169,EM1,Eastern Buffer,2019-01-16,0.7,7.0,8.0,32.1,8.2,18.5,1.6,0.16,Bottom Water,0.8,7.6,8.0,32.1,0.3,18.5,2.1,0.15,22.2751,114.2555833,16,0.0
1170,EM1,Eastern Buffer,2019-02-16,2.7,7.7,8.1,32.7,0.5,20.2,7.1,0.03,Bottom Water,5.2,7.9,8.1,32.6,0.4,19.5,7.8,0.05,22.2751,114.2555833,16,-0.6999999999999993
1179,EM1,Eastern Buffer,2019-11-18,3.2,6.3,8.0,33.1,2.0,25.3,7.2,0.1,Bottom Water,3.8,6.7,7.9,33.3,2.2,24.9,3.0,0.08,22.2751,114.2555833,16,-0.40000000000000213
1180,EM1,Eastern Buffer,2019-12-07,1.4,6.8,8.2,33.6,3.0,20.6,9.4,0.07,Bottom Water,0.5,6.9,8.2,33.6,3.5,20.6,13.0,0.08,22.2751,114.2555833,16,0.0
1181,EM1,Eastern Buffer,2020-01-06,1.4,7.0,8.2,32.3,0.9,19.7,2.3,0.2,Bottom Water,1.4,7.3,8.2,32.4,0.8,19.6,2.0,0.19,22.2751,114.2555833,16,-0.09999999999999787
1190,EM1,Eastern Buffer,2020-11-07,7.9,5.9,7.9,33.0,4.0,24.2,1.8,0.13,Bottom Water,5.5,6.8,7.9,32.9,3.9,24.0,2.5,0.14,22.2751,114.2555833,16,-0.1999999999999993
1191,EM1,Eastern Buffer,2021-02-20,3.6,5.3,7.8,32.5,5.4,19.4,8.9,0.14,Bottom Water,2.4,5.5,7.8,32.6,2.6,19.2,13.0,0.1,22.2751,114.2555833,16,-0.1999999999999993
1200,EM1,Eastern Buffer,2021-11-12,4.6,5.9,7.6,32.8,7.8,25.0,3.3,0.26,Bottom Water,3.4,6.2,7.6,33.2,6.7,24.8,2.7,0.2,22.2751,114.2555833,16,-0.1999999999999993
1201,EM1,Eastern Buffer,2021-12-11,1.0,6.1,7.7,33.7,6.5,21.4,9.8,0.15,Bottom Water,1.0,6.5,7.7,33.8,7.9,21.2,4.5,0.15,22.2751,114.2555833,16,-0.1999999999999993
1202,EM1,Eastern Buffer,2022-01-07,1.6,6.1,7.6,33.7,12.7,19.8,4.5,0.15,Bottom Water,1.6,6.7,7.6,33.8,7.0,20.0,3.6,0.14,22.2751,114.2555833,16,0.1999999999999993
1203,EM1,Eastern Buffer,2022-02-12,1.4,7.2,7.5,33.0,7.4,17.0,7.7,0.03,Bottom Water,0.7,7.3,7.5,33.1,5.4,17.1,1.1,0.02,22.2751,114.2555833,16,0.10000000000000142
1212,EM1,Eastern Buffer,2022-11-07,1.0,5.3,7.2,33.1,42.8,23.3,2.2,0.16,Bottom Water,0.7,6.2,7.2,33.1,65.1,23.0,2.8,0.13,22.2751,114.2555833,16,-0.3000000000000007
1213,EM1,Eastern Buffer,2022-12-03,0.5,6.2,8.1,32.5,4.1,23.0,5.2,0.16,Bottom Water,0.7,6.1,8.1,32.8,4.2,22.9,12.0,0.12,22.2751,114.2555833,16,-0.10000000000000142
1218,EM2,Eastern Buffer,1986-11-10,1.5,6.3,8.2,33.6,3.1,23.3,2.5,0.17,Bottom Water,1.7,6.1,8.2,33.5,7.2,23.2,6.0,0.12,22.2622,114.2661833,21,-0.10000000000000142
1219,EM2,Eastern Buffer,1986-12-08,1.3,6.9,8.2,31.7,1.8,19.2,1.0,0.15,Bottom Water,1.7,6.3,8.2,31.7,1.8,19.2,1.0,0.18,22.2622,114.2661833,21,0.0
1220,EM2,Eastern Buffer,1987-01-09,1.9,6.2,8.1,31.4,1.6,18.3,1.5,0.29,Bottom Water,5.5,7.4,8.1,31.6,2.0,17.8,1.5,0.15,22.2622,114.2661833,21,-0.5
1221,EM2,Eastern Buffer,1987-02-09,0.6,7.4,8.2,32.3,1.0,17.2,1.0,0.25,Bottom Water,0.4,7.7,8.2,32.5,1.8,17.1,1.0,0.07,22.2622,114.2661833,21,-0.09999999999999787
1229,EM2,Eastern Buffer,1987-11-05,5.1,5.6,8.1,33.5,6.0,24.7,1.5,0.2,Bottom Water,1.1,5.8,8.1,33.5,7.0,24.6,3.5,0.17,22.2622,114.2661833,21,-0.09999999999999787
1230,EM2,Eastern Buffer,1987-12-07,1.3,7.0,8.2,32.8,3.7,18.2,4.5,0.08,Bottom Water,2.1,6.7,8.3,32.6,4.8,17.7,6.5,0.1,22.2622,114.2661833,21,-0.5
1231,EM2,Eastern Buffer,1988-01-07,2.3,6.5,8.1,31.5,4.9,17.8,9.5,0.25,Bottom Water,1.5,6.9,8.2,31.6,2.1,17.7,4.5,0.24,22.2622,114.2661833,21,-0.10000000000000142
1232,EM2,Eastern Buffer,1988-02-08,2.1,6.8,8.0,32.9,3.0,17.6,4.5,0.14,Bottom Water,1.7,7.1,8.1,33.0,4.5,17.6,6.0,0.1,22.2622,114.2661833,21,0.0
1241,EM2,Eastern Buffer,1988-11-18,0.4,4.3,8.1,31.1,3.0,21.4,2.0,0.51,Bottom Water,1.0,6.1,8.2,31.4,4.0,21.2,3.0,0.3,22.2622,114.2661833,21,-0.1999999999999993
1242,EM2,Eastern Buffer,1988-12-12,1.1,6.2,8.3,31.1,4.8,19.1,4.0,0.25,Bottom Water,0.8,7.1,8.3,31.3,4.3,19.1,2.0,0.21,22.2622,114.2661833,21,0.0
1243,EM2,Eastern Buffer,1989-01-09,0.6,6.8,8.4,31.7,4.5,17.3,2.5,0.19,Bottom Water,0.8,7.5,8.4,31.7,5.4,17.0,4.0,0.12,22.2622,114.2661833,21,-0.3000000000000007
1244,EM2,Eastern Buffer,1989-02-13,1.1,7.9,8.3,31.9,2.5,14.9,1.0,0.13,Bottom Water,2.0,8.0,8.3,31.9,3.4,14.8,2.0,0.13,22.2622,114.2661833,21,-0.09999999999999964
1253,EM2,Eastern Buffer,1989-11-06,2.0,5.0,8.3,32.2,4.9,25.0,2.5,0.32,Bottom Water,1.6,6.7,8.3,33.4,4.1,24.7,3.0,0.24,22.2622,114.2661833,21,-0.3000000000000007
1254,EM2,Eastern Buffer,1989-12-08,8.8,4.5,8.3,31.6,3.5,20.3,4.0,0.37,Bottom Water,7.8,5.4,8.3,32.0,4.5,20.3,3.0,0.31,22.2622,114.2661833,21,0.0
1255,EM2,Eastern Buffer,1990-01-05,1.0,6.4,8.2,31.6,3.5,17.8,1.5,0.15,Bottom Water,1.3,6.5,8.2,31.6,4.5,17.8,2.0,0.16,22.2622,114.2661833,21,0.0
1256,EM2,Eastern Buffer,1990-02-05,0.8,7.1,8.5,31.1,2.5,15.7,2.5,0.14,Bottom Water,1.3,7.1,8.5,31.4,1.7,15.5,0.5,0.13,22.2622,114.2661833,21,-0.1999999999999993
1265,EM2,Eastern Buffer,1990-11-05,9.3,6.8,8.3,31.9,4.3,24.9,0.5,0.16,Bottom Water,7.7,7.7,8.4,32.3,2.9,24.8,0.5,0.02,22.2622,114.2661833,21,-0.09999999999999787
1266,EM2,Eastern Buffer,1990-12-06,1.9,5.8,8.1,32.4,2.8,19.3,7.5,0.24,Bottom Water,2.7,7.0,8.1,32.8,7.6,19.2,4.0,0.12,22.2622,114.2661833,21,-0.10000000000000142
1267,EM2,Eastern Buffer,1991-01-07,0.3,7.4,8.2,32.5,3.8,17.7,3.0,0.16,Bottom Water,0.3,7.4,8.2,32.5,5.1,17.7,9.5,0.08,22.2622,114.2661833,21,0.0
1268,EM2,Eastern Buffer,1991-02-08,0.3,8.5,8.2,31.3,1.5,17.1,2.5,0.33,Bottom Water,0.7,7.9,8.1,32.0,1.8,17.1,1.5,0.28,22.2622,114.2661833,21,0.0
1277,EM2,Eastern Buffer,1991-11-04,4.8,5.5,7.8,32.5,1.9,23.9,3.5,0.46,Bottom Water,3.7,4.9,8.0,32.8,5.8,23.7,15.0,0.4,22.2622,114.2661833,21,-0.1999999999999993
1278,EM2,Eastern Buffer,1991-12-03,0.2,8.0,8.0,31.0,3.5,21.0,4.0,0.41,Bottom Water,0.2,7.1,8.1,31.7,2.5,20.5,5.5,0.38,22.2622,114.2661833,21,-0.5
1279,EM2,Eastern Buffer,1992-01-03,1.6,10.0,8.3,34.6,3.5,16.2,3.0,0.29,Bottom Water,0.2,10.2,8.9,34.9,4.5,16.6,3.5,0.14,22.2622,114.2661833,21,0.40000000000000213
1280,EM2,Eastern Buffer,1992-02-14,0.2,6.4,8.1,32.1,4.1,15.7,4.5,0.11,Bottom Water,0.2,6.3,8.1,32.1,5.8,15.7,8.0,0.13,22.2622,114.2661833,21,0.0
1289,EM2,Eastern Buffer,1992-11-12,0.2,6.4,8.0,33.0,4.3,21.5,2.0,0.25,Bottom Water,0.2,6.8,8.1,33.1,11.0,21.4,10.0,0.17,22.2622,114.2661833,21,-0.10000000000000142
1298,EM2,Eastern Buffer,1993-11-01,1.3,6.6,8.3,32.8,3.8,24.0,7.9,0.14,Bottom Water,1.4,6.7,8.3,32.9,4.7,24.1,9.5,0.18,22.2622,114.2661833,21,0.10000000000000142
1299,EM2,Eastern Buffer,1993-12-01,1.0,7.4,8.2,32.6,2.8,21.5,4.3,0.17,Bottom Water,0.9,7.0,8.3,32.8,5.8,21.3,4.5,0.15,22.2622,114.2661833,21,-0.1999999999999993
1300,EM2,Eastern Buffer,1994-01-03,0.4,6.3,8.2,31.0,2.5,17.8,2.4,0.38,Bottom Water,0.2,6.3,8.2,31.0,2.5,17.5,3.3,0.35,22.2622,114.2661833,21,-0.3000000000000007
1301,EM2,Eastern Buffer,1994-01-31,0.5,8.0,8.3,31.9,3.4,16.8,4.9,0.14,Bottom Water,0.7,7.8,8.3,32.1,5.3,16.6,4.0,0.11,22.2622,114.2661833,21,-0.1999999999999993
1310,EM2,Eastern Buffer,1994-11-03,1.2,5.4,8.5,32.5,2.8,24.3,4.4,0.28,Bottom Water,0.7,5.5,8.5,32.7,7.7,24.2,5.8,0.21,22.2622,114.2661833,21,-0.10000000000000142
1311,EM2,Eastern Buffer,1994-12-01,1.8,6.2,8.1,32.8,1.5,23.2,2.4,0.25,Bottom Water,1.1,6.2,8.1,32.9,4.0,23.1,5.5,0.15,22.2622,114.2661833,21,-0.09999999999999787
1312,EM2,Eastern Buffer,1995-01-04,0.6,6.8,8.0,33.1,2.5,19.2,4.2,0.16,Bottom Water,0.6,6.5,8.0,33.3,2.9,19.2,3.8,0.13,22.2622,114.2661833,21,0.0
1313,EM2,Eastern Buffer,1995-02-08,0.9,7.1,8.2,32.2,1.0,15.8,12.0,0.14,Bottom Water,0.9,7.1,8.2,32.3,1.7,15.6,10.0,0.16,22.2622,114.2661833,21,-0.20000000000000107
1322,EM2,Eastern Buffer,1995-11-02,3.0,6.0,8.2,32.9,3.8,25.1,2.1,0.24,Bottom Water,3.2,6.3,8.3,33.2,3.9,24.9,2.4,0.17,22.2622,114.2661833,21,-0.20000000000000284
1323,EM2,Eastern Buffer,1995-12-01,1.9,6.5,8.3,33.6,4.1,21.4,2.8,0.17,Bottom Water,1.1,6.8,8.4,33.7,6.5,21.2,2.4,0.17,22.2622,114.2661833,21,-0.1999999999999993
1324,EM2,Eastern Buffer,1996-01-02,0.8,5.8,8.3,33.6,3.7,18.2,1.5,0.34,Bottom Water,0.6,6.0,8.4,33.9,4.1,18.3,1.8,0.25,22.2622,114.2661833,21,0.10000000000000142
1325,EM2,Eastern Buffer,1996-02-01,1.1,5.4,8.4,34.4,4.3,19.8,2.3,0.05,Bottom Water,1.0,5.5,8.4,34.4,4.6,19.7,4.0,0.06,22.2622,114.2661833,21,-0.10000000000000142
1333,EM2,Eastern Buffer,1996-11-01,0.9,4.6,7.8,32.8,2.1,26.5,2.8,0.36,Bottom Water,0.9,5.2,8.0,33.5,3.0,25.9,2.6,0.29,22.2622,114.2661833,21,-0.6000000000000014
1334,EM2,Eastern Buffer,1996-12-02,1.4,7.5,7.8,32.5,2.3,21.4,5.0,0.08,Bottom Water,1.7,7.2,7.9,32.5,2.8,21.4,6.3,0.09,22.2622,114.2661833,21,0.0
1335,EM2,Eastern Buffer,1997-01-02,1.4,6.4,7.7,31.5,1.2,19.1,1.4,0.34,Bottom Water,1.8,5.6,7.8,31.6,0.7,19.1,1.0,0.36,22.2622,114.2661833,21,0.0
1336,EM2,Eastern Buffer,1997-02-10,1.4,8.0,8.1,31.9,0.8,16.8,2.4,0.31,Bottom Water,1.2,7.4,8.1,32.3,1.8,17.3,3.7,0.33,22.2622,114.2661833,21,0.5
1344,EM2,Eastern Buffer,1997-11-03,1.8,5.2,8.1,32.0,4.3,25.5,3.9,0.22,Bottom Water,1.2,5.5,8.1,32.2,5.6,25.3,5.5,0.23,22.2622,114.2661833,21,-0.1999999999999993
1345,EM2,Eastern Buffer,1997-12-03,1.6,7.1,8.0,35.0,3.4,22.4,7.0,0.09,Bottom Water,1.2,6.1,7.9,33.9,5.3,23.1,7.0,0.12,22.2622,114.2661833,21,0.7000000000000028
1346,EM2,Eastern Buffer,1998-01-05,3.0,5.2,8.1,32.0,4.3,25.5,2.2,0.17,Bottom Water,3.2,5.4,8.1,32.2,5.3,25.3,2.4,0.17,22.2622,114.2661833,21,-0.1999999999999993
1347,EM2,Eastern Buffer,1998-02-02,1.6,7.4,7.9,33.5,3.5,17.2,2.6,0.14,Bottom Water,1.2,7.2,7.9,33.4,6.1,17.1,5.0,0.16,22.2622,114.2661833,21,-0.09999999999999787
1356,EM2,Eastern Buffer,1998-11-13,8.4,7.6,8.3,30.7,2.2,24.0,1.1,0.16,Bottom Water,3.8,6.5,8.2,30.7,3.3,24.0,1.5,0.18,22.2622,114.2661833,21,0.0
1357,EM2,Eastern Buffer,1998-12-02,0.4,4.5,8.0,30.1,2.1,22.9,1.8,0.53,Bottom Water,1.1,5.7,8.1,30.2,4.9,22.6,2.5,0.55,22.2622,114.2661833,21,-0.29999999999999716
1358,EM2,Eastern Buffer,1999-01-13,1.9,6.1,8.4,31.4,3.5,17.4,2.2,0.17,Bottom Water,2.6,6.1,8.4,31.5,6.4,17.6,2.2,0.16,22.2622,114.2661833,21,0.20000000000000284
1359,EM2,Eastern Buffer,1999-02-02,2.3,5.9,8.1,31.7,2.8,17.9,1.5,0.26,Bottom Water,2.6,6.2,8.2,31.9,2.9,17.6,1.3,0.21,22.2622,114.2661833,21,-0.29999999999999716
1368,EM2,Eastern Buffer,1999-11-01,1.6,5.3,7.8,31.8,7.1,25.8,4.1,0.34,Bottom Water,2.1,5.5,7.9,32.0,10.7,25.7,13.0,0.23,22.2622,114.2661833,21,-0.10000000000000142
1369,EM2,Eastern Buffer,1999-12-01,3.6,5.3,7.7,31.2,5.8,22.0,2.5,0.31,Bottom Water,1.7,6.4,7.8,31.3,7.2,21.8,3.7,0.19,22.2622,114.2661833,21,-0.1999999999999993
1370,EM2,Eastern Buffer,2000-01-03,7.4,6.8,7.8,30.7,5.3,17.1,2.4,0.3,Bottom Water,1.7,7.0,7.8,31.9,6.7,17.1,3.2,0.15,22.2622,114.2661833,21,0.0
1371,EM2,Eastern Buffer,2000-02-10,1.1,7.7,8.0,31.6,6.3,15.3,1.9,0.14,Bottom Water,1.6,7.6,8.0,31.6,7.3,15.4,4.8,0.14,22.2622,114.2661833,21,0.09999999999999964
1380,EM2,Eastern Buffer,2000-11-14,1.2,5.2,7.8,32.7,6.5,23.2,2.4,0.19,Bottom Water,1.8,5.8,7.8,32.8,7.6,23.1,3.9,0.16,22.2622,114.2661833,21,-0.09999999999999787
1381,EM2,Eastern Buffer,2000-12-01,2.9,5.6,7.8,32.5,5.8,22.0,1.7,0.26,Bottom Water,3.5,6.5,7.8,32.6,6.9,21.8,2.7,0.18,22.2622,114.2661833,21,-0.1999999999999993
1382,EM2,Eastern Buffer,2001-01-03,3.6,7.5,7.8,31.3,5.6,19.0,2.0,0.31,Bottom Water,2.5,7.6,8.0,31.3,7.5,18.9,4.9,0.22,22.2622,114.2661833,21,-0.10000000000000142
1383,EM2,Eastern Buffer,2001-02-01,0.6,5.3,8.2,31.8,6.9,16.7,2.0,0.35,Bottom Water,0.4,6.8,8.3,32.0,11.9,16.5,5.6,0.18,22.2622,114.2661833,21,-0.1999999999999993
1392,EM2,Eastern Buffer,2001-11-01,11.0,5.5,8.2,31.9,7.3,26.0,3.7,0.17,Bottom Water,9.4,5.8,8.2,32.2,13.5,25.7,6.7,0.08,22.2622,114.2661833,21,-0.3000000000000007
1393,EM2,Eastern Buffer,2001-12-03,3.0,5.1,8.2,32.1,6.8,21.5,3.2,0.18,Bottom Water,1.4,5.5,8.2,32.2,10.6,21.3,4.8,0.09,22.2622,114.2661833,21,-0.1999999999999993
1394,EM2,Eastern Buffer,2002-01-02,0.7,6.7,8.0,32.8,12.4,17.4,1.9,0.2,Bottom Water,0.5,8.3,8.1,33.3,14.2,17.5,3.3,0.1,22.2622,114.2661833,21,0.10000000000000142
1395,EM2,Eastern Buffer,2002-02-18,2.6,8.1,8.1,33.1,15.6,17.6,1.4,0.06,Bottom Water,2.2,8.1,8.1,33.1,15.3,17.5,1.9,0.06,22.2622,114.2661833,21,-0.10000000000000142
1404,EM2,Eastern Buffer,2002-11-21,0.3,6.5,7.9,33.4,12.8,22.5,4.3,0.11,Bottom Water,1.4,6.9,7.9,33.4,13.2,22.5,4.8,0.1,22.2622,114.2661833,21,0.0
1405,EM2,Eastern Buffer,2002-12-23,1.7,8.0,8.1,33.9,13.0,19.7,2.8,0.08,Bottom Water,1.4,8.6,8.1,34.1,14.2,19.6,2.8,0.05,22.2622,114.2661833,21,-0.09999999999999787
1406,EM2,Eastern Buffer,2003-01-02,1.8,7.1,7.9,32.9,8.3,18.6,2.7,0.03,Bottom Water,1.8,6.4,7.9,32.9,9.8,18.6,3.3,0.03,22.2622,114.2661833,21,0.0
1407,EM2,Eastern Buffer,2003-02-14,0.6,8.1,8.3,32.8,9.8,16.9,0.9,0.03,Bottom Water,0.9,8.3,8.3,32.8,9.1,16.8,1.1,0.04,22.2622,114.2661833,21,-0.09999999999999787
1416,EM2,Eastern Buffer,2003-11-14,2.2,5.4,8.2,33.0,8.6,24.4,4.2,0.07,Bottom Water,1.7,6.1,8.2,33.1,10.6,24.5,7.8,0.06,22.2622,114.2661833,21,0.10000000000000142
1417,EM2,Eastern Buffer,2003-12-03,1.6,5.4,8.2,33.5,8.2,22.0,2.8,0.13,Bottom Water,1.1,6.2,8.2,33.7,9.9,21.9,4.7,0.11,22.2622,114.2661833,21,-0.10000000000000142
1418,EM2,Eastern Buffer,2004-01-09,4.9,7.7,8.3,33.4,6.9,18.2,1.6,0.04,Bottom Water,5.0,8.2,8.3,33.3,7.0,18.0,1.6,0.04,22.2622,114.2661833,21,-0.1999999999999993
1419,EM2,Eastern Buffer,2004-02-16,2.4,7.3,8.2,34.1,4.9,17.9,1.3,0.04,Bottom Water,1.8,7.3,8.2,34.0,5.9,17.1,1.2,0.05,22.2622,114.2661833,21,-0.7999999999999972
1428,EM2,Eastern Buffer,2004-11-01,2.9,5.7,8.1,32.7,8.2,25.4,1.6,0.18,Bottom Water,1.8,5.7,8.1,32.9,8.5,25.0,2.6,0.1,22.2622,114.2661833,21,-0.3999999999999986
1429,EM2,Eastern Buffer,2004-12-01,1.7,6.0,8.1,33.2,12.0,22.5,6.8,0.13,Bottom Water,1.2,5.9,8.2,33.3,26.6,22.4,18.0,0.1,22.2622,114.2661833,21,-0.10000000000000142
1430,EM2,Eastern Buffer,2005-01-05,1.6,6.2,8.2,33.1,9.3,17.9,3.7,0.1,Bottom Water,1.4,6.7,8.2,33.1,9.6,17.9,4.2,0.11,22.2622,114.2661833,21,0.0
1431,EM2,Eastern Buffer,2005-02-02,0.5,7.3,8.0,32.4,6.7,16.1,0.6,0.15,Bottom Water,0.6,6.9,8.0,32.4,6.9,16.1,0.6,0.16,22.2622,114.2661833,21,0.0
1440,EM2,Eastern Buffer,2005-11-17,1.9,6.9,8.1,33.2,10.8,25.0,3.1,0.07,Bottom Water,1.3,6.9,8.1,33.3,11.7,24.9,4.3,0.04,22.2622,114.2661833,21,-0.10000000000000142
1441,EM2,Eastern Buffer,2005-12-01,2.0,5.0,8.1,33.1,11.3,23.2,4.9,0.12,Bottom Water,1.1,4.8,8.1,33.1,11.5,23.0,5.4,0.11,22.2622,114.2661833,21,-0.1999999999999993
1442,EM2,Eastern Buffer,2006-01-03,6.2,7.9,8.1,32.8,9.4,17.8,2.0,0.08,Bottom Water,5.6,8.2,8.1,32.8,9.9,17.8,3.6,0.08,22.2622,114.2661833,21,0.0
1443,EM2,Eastern Buffer,2006-02-01,1.1,7.1,8.2,32.8,10.9,17.5,1.8,0.1,Bottom Water,0.8,7.3,8.2,32.9,11.2,17.4,2.2,0.1,22.2622,114.2661833,21,-0.10000000000000142
1452,EM2,Eastern Buffer,2006-11-01,2.1,6.5,8.0,33.0,12.3,26.5,2.7,0.12,Bottom Water,2.1,6.7,8.0,33.0,21.7,26.4,7.4,0.11,22.2622,114.2661833,21,-0.10000000000000142
1453,EM2,Eastern Buffer,2006-12-01,2.4,6.6,7.8,33.1,11.2,23.4,2.4,0.11,Bottom Water,2.3,6.7,7.9,33.1,13.1,23.4,4.0,0.1,22.2622,114.2661833,21,0.0
1454,EM2,Eastern Buffer,2007-01-02,2.0,6.8,7.7,33.5,11.3,19.5,1.9,0.1,Bottom Water,2.0,6.7,7.8,33.5,14.5,19.4,2.1,0.09,22.2622,114.2661833,21,-0.10000000000000142
1455,EM2,Eastern Buffer,2007-02-01,5.7,7.9,8.3,33.1,8.4,17.0,1.8,0.1,Bottom Water,5.5,8.2,8.3,33.1,8.0,17.0,1.5,0.1,22.2622,114.2661833,21,0.0
1464,EM2,Eastern Buffer,2007-11-01,2.5,5.5,8.1,32.9,4.1,25.2,3.5,0.16,Bottom Water,2.1,5.9,8.2,33.0,6.7,25.1,9.0,0.15,22.2622,114.2661833,21,-0.09999999999999787
1465,EM2,Eastern Buffer,2007-12-03,3.3,6.5,8.1,31.7,7.5,20.5,1.9,0.29,Bottom Water,1.3,6.7,8.1,31.8,8.3,20.4,2.0,0.26,22.2622,114.2661833,21,-0.10000000000000142
1466,EM2,Eastern Buffer,2008-01-02,2.6,7.1,8.2,31.5,6.4,18.5,1.8,0.22,Bottom Water,1.7,7.1,8.2,31.6,7.5,18.4,4.4,0.2,22.2622,114.2661833,21,-0.10000000000000142
1467,EM2,Eastern Buffer,2008-02-01,1.1,6.7,8.1,32.2,7.6,15.9,2.6,0.18,Bottom Water,0.9,7.3,8.1,32.2,8.2,15.9,3.5,0.19,22.2622,114.2661833,21,0.0
1476,EM2,Eastern Buffer,2008-11-06,0.6,5.8,8.1,32.2,2.9,26.6,3.6,0.13,Bottom Water,0.3,6.1,8.2,32.3,4.3,26.4,5.2,0.05,22.2622,114.2661833,21,-0.20000000000000284
1477,EM2,Eastern Buffer,2008-12-01,2.2,6.6,8.3,32.9,2.5,21.9,3.5,0.13,Bottom Water,1.1,6.6,8.4,32.9,6.5,21.9,6.4,0.11,22.2622,114.2661833,21,0.0
1478,EM2,Eastern Buffer,2009-01-02,1.4,7.0,8.0,33.3,3.1,18.8,2.9,0.11,Bottom Water,1.2,7.2,8.0,33.4,12.2,18.8,13.0,0.08,22.2622,114.2661833,21,0.0
1479,EM2,Eastern Buffer,2009-02-02,1.9,6.1,8.0,33.4,2.0,17.4,2.4,0.12,Bottom Water,1.7,5.6,8.0,33.4,4.9,17.5,5.9,0.07,22.2622,114.2661833,21,0.10000000000000142
1488,EM2,Eastern Buffer,2009-11-05,7.0,7.5,8.1,33.1,7.9,25.0,3.3,0.03,Bottom Water,4.6,7.0,8.1,33.2,6.1,24.9,8.3,0.04,22.2622,114.2661833,21,-0.10000000000000142
1489,EM2,Eastern Buffer,2009-12-01,4.5,4.7,7.9,33.1,2.2,21.5,2.3,0.09,Bottom Water,0.6,7.1,7.9,33.3,2.6,21.4,3.0,0.08,22.2622,114.2661833,21,-0.10000000000000142
1490,EM2,Eastern Buffer,2010-01-22,2.4,8.0,7.8,32.2,1.8,17.2,2.0,0.15,Bottom Water,1.9,8.0,7.9,32.3,4.1,17.1,5.2,0.15,22.2622,114.2661833,21,-0.09999999999999787
1491,EM2,Eastern Buffer,2010-02-19,0.9,6.6,8.0,32.7,4.3,16.4,1.8,0.12,Bottom Water,1.7,7.5,8.0,32.8,4.9,16.5,2.0,0.11,22.2622,114.2661833,21,0.10000000000000142
1500,EM2,Eastern Buffer,2010-11-04,0.9,6.0,7.9,32.5,3.6,23.5,4.5,0.15,Bottom Water,0.7,6.2,8.0,32.6,11.3,23.5,14.0,0.1,22.2622,114.2661833,21,0.0
1501,EM2,Eastern Buffer,2010-12-15,0.4,6.7,8.1,32.8,3.4,20.8,3.2,0.14,Bottom Water,0.6,6.8,8.1,32.8,3.0,20.8,4.0,0.1,22.2622,114.2661833,21,0.0
1502,EM2,Eastern Buffer,2011-01-03,1.0,6.9,7.8,33.1,6.7,18.1,9.2,0.12,Bottom Water,0.9,6.9,7.8,33.1,7.8,18.1,12.0,0.12,22.2622,114.2661833,21,0.0
