"Water Control Zone","Station","Dates","Sample No","Depth","Chlorophyll-a (μg/L)","Dissolved Oxygen (mg/L)","pH","Salinity (psu)","Turbidity (NTU)","Temperature (°C)","Suspended Solids (mg/L)","Total Inorganic Nitrogen (mg/L)"
"Eastern Buffer","EM1","1992-08-03","1","Middle Water","0.5","4.5","7.8","31.7","4.4","25.4","5.5","0.25"
"Eastern Buffer","EM1","1992-08-03","1","Bottom Water","1.1","4.1","7.6","33.4","5.5","22.9","6.5","0.2"
"Eastern Buffer","EM1","1992-09-02","1","Surface Water","<0.2","3.3","7.8","31.2","5","29.2","7.5","0.45"
"Eastern Buffer","EM1","1992-09-02","1","Middle Water","0.5","3.9","7.9","31.8","11","28.5","9","0.27"
"Eastern Buffer","EM1","1992-09-02","1","Bottom Water","0.5","4","7.9","32.4","1.5","27.6","14.5","0.32"
"Eastern Buffer","EM1","1992-10-02","1","Surface Water","0.5","4.1","7.9","31.4","4.7","28.5","4.5","1.13"
"Eastern Buffer","EM1","1992-10-02","1","Middle Water","0.7","7.2","8.1","32.2","6","28.4","8.5","0.56"
"Eastern Buffer","EM1","1992-10-02","1","Bottom Water","0.5","7.8","8.1","32.5","7.7","28.2","16","0.56"
"Eastern Buffer","EM1","1992-11-12","1","Surface Water","<0.2","6.5","8","32.9","7.6","21.5","9","0.28"
"Eastern Buffer","EM1","1992-11-12","1","Middle Water","<0.2","6.3","8","33","12","21.4","11","0.25"
"Eastern Buffer","EM1","1992-11-12","1","Bottom Water","<0.2","6.2","8","33","10","21.3","8","0.27"
"Eastern Buffer","EM1","1992-12-02","1","Surface Water","1.4","5.9","8","33","6.1","20.6","4","0.94"
"Eastern Buffer","EM1","1992-12-02","1","Middle Water","1.5","8.7","8","33","5","20.5","5.5","0.39"
"Eastern Buffer","EM1","1992-12-02","1","Bottom Water","1.1","10.9","8.1","33","4.9","20.4","5.5","0.38"
"Eastern Buffer","EM1","1993-01-18","1","Surface Water","0.3","9.3","8.2","33.3","7.4","17.2","7.5","0.19"
"Eastern Buffer","EM1","1993-01-18","1","Middle Water","0.4","8.8","8.2","33.3","12","17.3","16","0.16"
"Eastern Buffer","EM1","1993-01-18","1","Bottom Water","<0.2","9.1","8.2","33.4","6.2","17.2","32","0.25"
"Eastern Buffer","EM1","1993-02-10","1","Surface Water","0.4","7.4","8.2","33.5","11","16.9","8","0.6"
"Eastern Buffer","EM1","1993-02-10","1","Middle Water","0.4","7.7","8.2","33.7","20","16.9","32","0.22"
"Eastern Buffer","EM1","1993-02-10","1","Bottom Water","1.5","7.6","8.2","33.7","70","16.9","53","0.23"
"Eastern Buffer","EM1","1993-03-08","1","Surface Water","0.4","7.1","8.1","33.4","3.8","17.2","5","0.28"
"Eastern Buffer","EM1","1993-03-08","1","Middle Water","0.6","7.1","8.2","33.4","3.8","17.2","6","0.26"
"Eastern Buffer","EM1","1993-03-08","1","Bottom Water","0.4","7.2","8.2","33.4","4.9","17.2","6","0.31"
"Eastern Buffer","EM1","1993-04-02","1","Surface Water","<0.2","5.5","8","33.2","2.6","19.3","2","0.82"
"Eastern Buffer","EM1","1993-04-02","1","Middle Water","0.6","5.9","8","33.4","3.8","19.2","4.5","0.38"
"Eastern Buffer","EM1","1993-04-02","1","Bottom Water","0.5","5.9","8","33.4","3.3","19.2","4","0.4"
"Eastern Buffer","EM1","1993-05-03","1","Surface Water","0.5","8.2","8","32.5","6.3","22","5","0.64"
"Eastern Buffer","EM1","1993-05-03","1","Middle Water","0.4","3.9","8","33","9","21.8","5","0.5"
"Eastern Buffer","EM1","1993-05-03","1","Bottom Water","0.2","3.6","8.1","33.7","13.6","21.5","9","0.51"
"Eastern Buffer","EM1","1993-06-09","1","Surface Water","0.4","5.1","7.9","32.9","1.9","23.7","1","0.49"
"Eastern Buffer","EM1","1993-06-09","1","Middle Water","0.4","5.2","8","33.1","2.5","23.5","0.5","0.48"
"Eastern Buffer","EM1","1993-06-09","1","Bottom Water","0.3","4.9","8","33.3","4","23.3","3.5","0.25"
"Eastern Buffer","EM1","1993-07-12","1","Surface Water","0.4","6.7","8.3","26.2","6.9","27.8","3","0.42"
"Eastern Buffer","EM1","1993-07-12","1","Middle Water","1.8","7.4","8.4","26.5","6.1","27.6","4.5","0.48"
"Eastern Buffer","EM1","1993-07-12","1","Bottom Water","0.3","8.6","8","30.7","9.6","25.6","5","0.73"
"Eastern Buffer","EM1","1993-08-09","1","Surface Water","0.7","6","8.1","31.8","2.7","24","4","1.15"
"Eastern Buffer","EM1","1993-08-09","1","Middle Water","0.5","5.1","8.1","32.8","4.3","23.1","6.5","0.26"
"Eastern Buffer","EM1","1993-08-09","1","Bottom Water","0.7","4.4","8.1","33.3","31.1","22.5","12","0.32"
"Eastern Buffer","EM1","1993-09-02","1","Surface Water","0.9","9","8.2","31.7","3.7","27.1","7","0.47"
"Eastern Buffer","EM1","1993-09-02","1","Middle Water","1.1","10.2","8.2","31.9","4.8","27","9.5","0.44"
"Eastern Buffer","EM1","1993-09-02","1","Bottom Water","0.6","10.3","8.2","31.9","5.4","27","21","0.31"
"Eastern Buffer","EM1","1993-10-04","1","Surface Water","0.7","5.4","8.2","32","4.9","27.4","6.1","0.72"
"Eastern Buffer","EM1","1993-10-04","1","Middle Water","0.2","6.1","8.2","32.3","5.3","27","22","0.25"
"Eastern Buffer","EM1","1993-10-04","1","Bottom Water","<0.2","6.2","8.3","32.4","6","26.9","110","0.21"
"Eastern Buffer","EM1","1993-11-01","1","Surface Water","1.3","6.2","8.2","32.7","3.3","24.1","9.3","0.32"
"Eastern Buffer","EM1","1993-11-01","1","Middle Water","1.3","6.5","8.3","32.8","4.5","24","7.4","0.26"
"Eastern Buffer","EM1","1993-11-01","1","Bottom Water","1","6.6","8.3","32.8","9.1","24","8.8","0.21"
"Eastern Buffer","EM1","1993-12-01","1","Surface Water","0.9","6.3","8.2","32.6","2.9","21.6","4.1","0.3"
"Eastern Buffer","EM1","1993-12-01","1","Middle Water","<0.2","6.2","8.2","32.6","3.7","21.5","6.5","0.21"
"Eastern Buffer","EM1","1993-12-01","1","Bottom Water","0.3","6.3","8.3","32.7","4.2","21.5","8.1","0.18"
"Eastern Buffer","EM1","1994-01-03","1","Surface Water","0.4","5.9","8.2","31.1","3.2","17.8","3","0.43"
"Eastern Buffer","EM1","1994-01-03","1","Middle Water","0.3","5.8","8.2","31","2.7","17.6","4.9","0.44"
"Eastern Buffer","EM1","1994-01-03","1","Bottom Water","0.5","5.9","8.2","31","2.9","17.6","4","0.41"
"Eastern Buffer","EM1","1994-01-31","1","Surface Water","0.6","7.1","8.3","31.8","3.8","16.9","4.5","0.39"
"Eastern Buffer","EM1","1994-01-31","1","Middle Water","0.3","6.9","8.3","31.8","3.3","16.6","5","0.28"
"Eastern Buffer","EM1","1994-01-31","1","Bottom Water","0.7","7.1","8.3","31.8","3.5","16.6","5.1","0.23"
"Eastern Buffer","EM1","1994-03-02","1","Surface Water","0.4","7.2","8.3","32.9","3.8","17.1","6.7","0.26"
"Eastern Buffer","EM1","1994-03-02","1","Middle Water","0.3","6.9","8.3","33.1","3.7","17.1","10","0.2"
"Eastern Buffer","EM1","1994-03-02","1","Bottom Water","0.7","6.8","8.3","33.1","4.5","17.1","12","0.18"
"Eastern Buffer","EM1","1994-03-31","1","Surface Water","0.5","5.2","8","33.3","3.3","18.5","5.1","0.22"
"Eastern Buffer","EM1","1994-03-31","1","Middle Water","0.6","5.3","8","33.3","3","18.5","4.7","0.22"
"Eastern Buffer","EM1","1994-03-31","1","Bottom Water","0.2","5.3","8","33.3","5.1","18.5","11","0.19"
"Eastern Buffer","EM1","1994-05-02","1","Surface Water","1.9","4.3","8.1","33.2","2.7","24.6","4.1","0.58"
"Eastern Buffer","EM1","1994-05-02","1","Middle Water","1.2","4.5","8.1","33.3","2.3","24.3","3.2","0.22"
"Eastern Buffer","EM1","1994-05-02","1","Bottom Water","1.2","4.5","8.1","33.5","3.4","24.1","5.8","0.2"
"Eastern Buffer","EM1","1994-06-01","1","Surface Water","0.8","3.6","8.3","31.4","4.4","26.8","4.6","0.18"
"Eastern Buffer","EM1","1994-06-01","1","Middle Water","1.5","4.8","8.3","31.9","3.3","26.8","3.9","0.18"
"Eastern Buffer","EM1","1994-06-01","1","Bottom Water","0.5","4.7","8.3","32","6.2","26.6","16","0.17"
"Eastern Buffer","EM1","1994-07-04","1","Surface Water","8.1","4.4","8.2","26.3","3.8","27.8","1.9","0.49"
"Eastern Buffer","EM1","1994-07-04","1","Middle Water","11","4.6","8.2","26.5","3.2","27.7","1.8","0.28"
"Eastern Buffer","EM1","1994-07-04","1","Bottom Water","10","4.6","8.2","26.7","3.1","27.6","3.1","0.37"
"Eastern Buffer","EM1","1994-08-03","1","Surface Water","19","6.4","8.3","23.5","3.1","28.4","4.7","0.42"
"Eastern Buffer","EM1","1994-08-03","1","Middle Water","21","6.7","8.3","23.4","3","28.3","3.6","0.43"
"Eastern Buffer","EM1","1994-08-03","1","Bottom Water","13","6.7","8.2","24.6","2.9","27.8","4.7","0.4"
"Eastern Buffer","EM1","1994-09-05","1","Surface Water","2.1","4.1","7.9","30.8","4.3","28.1","7.4","0.27"
"Eastern Buffer","EM1","1994-09-05","1","Middle Water","1.9","4.6","7.9","31.3","4","27.9","7.6","0.33"
"Eastern Buffer","EM1","1994-09-05","1","Bottom Water","1.8","5","7.8","31.3","6.7","27.8","11","0.29"
"Eastern Buffer","EM1","1994-10-03","1","Surface Water","3.7","5.4","8.1","31.9","7","27.5","23","0.44"
"Eastern Buffer","EM1","1994-10-03","1","Middle Water","3.8","5.3","8.1","31.9","7.5","27.4","23","0.45"
"Eastern Buffer","EM1","1994-10-03","1","Bottom Water","3.2","5.3","8.1","32","8","27.4","10","0.41"
"Eastern Buffer","EM1","1994-11-03","1","Surface Water","1.2","5.2","8.4","32.5","4.3","24.5","4.6","0.33"
"Eastern Buffer","EM1","1994-11-03","1","Middle Water","1.1","4.8","8.4","32.5","4.9","24.4","13","0.32"
"Eastern Buffer","EM1","1994-11-03","1","Bottom Water","1.2","4.8","8.4","32.5","4.1","24.4","8.1","0.3"
"Eastern Buffer","EM1","1994-12-01","1","Surface Water","0.8","5.8","8","32.4","3.7","23.2","16","1.74"
"Eastern Buffer","EM1","1994-12-01","1","Middle Water","1.7","5.5","8.1","32.6","3.3","23.2","5.2","0.36"
"Eastern Buffer","EM1","1994-12-01","1","Bottom Water","1.3","5.5","8.1","32.7","4.3","23.1","5","0.32"
"Eastern Buffer","EM1","1995-01-04","1","Surface Water","0.7","6.2","8","33.2","3.1","19.3","5.3","0.18"
"Eastern Buffer","EM1","1995-01-04","1","Middle Water","0.5","6","8","33.2","3.1","19.2","6.1","0.2"
"Eastern Buffer","EM1","1995-01-04","1","Bottom Water","0.6","6","8","33.2","4.7","19.2","15","0.18"
"Eastern Buffer","EM1","1995-02-08","1","Surface Water","1","6.7","8.2","32.3","2.1","15.9","11","0.23"
"Eastern Buffer","EM1","1995-02-08","1","Middle Water","1.4","6.5","8.2","32.3","1.5","15.9","11","0.24"
"Eastern Buffer","EM1","1995-02-08","1","Bottom Water","0.6","6.4","8.2","32.3","2.4","15.7","56","0.26"
"Eastern Buffer","EM1","1995-03-06","1","Surface Water","1","6.8","8.1","31.5","4.4","15.3","11","0.49"
"Eastern Buffer","EM1","1995-03-06","1","Middle Water","1.4","7.3","8.1","32","2.5","15.2","13","0.33"
"Eastern Buffer","EM1","1995-03-06","1","Bottom Water","1.6","7.4","8.1","32.1","3","15.1","14","0.26"
"Eastern Buffer","EM1","1995-04-03","1","Surface Water","0.7","7.2","8","32.4","2.8","17.1","4.5","0.41"
"Eastern Buffer","EM1","1995-04-03","1","Middle Water","0.7","6.6","8.1","32.7","3.1","17.1","5.7","0.28"
"Eastern Buffer","EM1","1995-04-03","1","Bottom Water","0.5","6.7","8.1","32.8","8.4","17.1","6","0.26"
"Eastern Buffer","EM1","1995-05-01","1","Surface Water","3.4","5.2","7.9","32.5","4.2","22.5","8.3","0.3"
"Eastern Buffer","EM1","1995-05-01","1","Middle Water","3.3","5.2","7.9","32.4","5.2","22.4","9.5","0.33"
"Eastern Buffer","EM1","1995-05-01","1","Bottom Water","2.9","5.2","7.9","32.6","6.9","22.4","12","0.3"
"Eastern Buffer","EM1","1995-06-05","1","Surface Water","8.7","5.1","7.9","33.2","1.3","27.1","3.4","0.27"
"Eastern Buffer","EM1","1995-06-05","1","Middle Water","5.9","5","7.9","33.3","1.5","26.9","3.9","0.27"
"Eastern Buffer","EM1","1995-06-05","1","Bottom Water","5.7","5.1","8","32.9","7.4","26.1","7.5","0.2"
"Eastern Buffer","EM1","1995-07-03","1","Surface Water","0.6","3.9","8","32.7","3.3","23.3","3.8","0.22"
"Eastern Buffer","EM1","1995-07-03","1","Middle Water","0.8","4.2","8","33.1","3.8","23","3.7","0.17"
"Eastern Buffer","EM1","1995-07-03","1","Bottom Water","0.5","4.3","8","34.1","3.7","22.2","3.7","0.16"
"Eastern Buffer","EM1","1995-08-03","1","Surface Water","0.8","5.2","7.9","29.6","4.5","24.8","10","0.38"
"Eastern Buffer","EM1","1995-08-03","1","Middle Water","1","4.4","7.9","31.1","1","24.7","4.6","0.3"
"Eastern Buffer","EM1","1995-08-03","1","Bottom Water","0.6","4.4","8","32.7","5.7","24.2","4.2","0.26"
"Eastern Buffer","EM1","1995-09-06","1","Surface Water","8.3","4","7.9","29.1","4.4","28.1","3.7","0.29"
"Eastern Buffer","EM1","1995-09-06","1","Middle Water","9.7","2.8","8","29.9","1.1","28","3.3","0.31"
"Eastern Buffer","EM1","1995-09-06","1","Bottom Water","6.7","4","8","30.6","1.9","27.6","3.3","0.33"
"Eastern Buffer","EM1","1995-10-02","1","Surface Water","1.3","5.5","8","32.6","9.6","27.4","14","0.09"
"Eastern Buffer","EM1","1995-10-02","1","Middle Water","1.2","5.4","8","32.6","8.5","27.3","16","0.09"
"Eastern Buffer","EM1","1995-10-02","1","Bottom Water","1.5","5.5","8","32.7","11.3","27.3","18","0.12"
"Eastern Buffer","EM1","1995-11-02","1","Surface Water","3.2","6.1","8.2","32.9","5.8","25.1","2.6","0.23"
"Eastern Buffer","EM1","1995-11-02","1","Middle Water","3","5.9","8.2","33","4.2","25","2.5","0.23"
"Eastern Buffer","EM1","1995-11-02","1","Bottom Water","3","5.9","8.2","33","4.5","25","3.6","0.23"
"Eastern Buffer","EM1","1995-12-01","1","Surface Water","1.2","5.8","8.3","33.5","4.2","21.4","3.1","0.41"
"Eastern Buffer","EM1","1995-12-01","1","Middle Water","0.9","6","8.3","33.5","4.3","21.4","3.3","0.39"
"Eastern Buffer","EM1","1995-12-01","1","Bottom Water","0.7","6","8.3","33.6","6.9","21.4","13","0.27"
"Eastern Buffer","EM1","1996-01-02","1","Surface Water","0.9","4.9","8.2","33.4","3.7","18.3","2.5","0.45"
"Eastern Buffer","EM1","1996-01-02","1","Middle Water","0.5","4.8","8.3","33.6","3.4","18","1.9","0.42"
"Eastern Buffer","EM1","1996-01-02","1","Bottom Water","0.7","5.3","8.3","33.7","3.9","18.1","1.8","0.38"
"Eastern Buffer","EM1","1996-02-01","1","Surface Water","0.8","4.3","8.3","33.8","4.8","19.6","4.1","1.14"
"Eastern Buffer","EM1","1996-02-01","1","Middle Water","1","4.4","8.4","34.3","4.1","19.5","3.4","0.19"
"Eastern Buffer","EM1","1996-02-01","1","Bottom Water","0.7","4.8","8.4","34.2","5.6","19.5","10","0.14"
"Eastern Buffer","EM1","1996-03-05","1","Surface Water","0.4","5.5","8","34.2","3.1","17.4","2.8","0.23"
"Eastern Buffer","EM1","1996-03-05","1","Middle Water","0.9","4.8","8","34.2","3.9","17.3","2.8","0.23"
"Eastern Buffer","EM1","1996-03-05","1","Bottom Water","0.3","5.2","8","34.3","5.6","17.3","6.8","0.18"
"Eastern Buffer","EM1","1996-04-01","1","Surface Water","1.8","5","7.9","33.6","3.6","20.8","3.7","0.32"
"Eastern Buffer","EM1","1996-04-01","1","Middle Water","1.4","4.9","7.9","33.7","3.5","20.7","4.6","0.32"
"Eastern Buffer","EM1","1996-04-01","1","Bottom Water","1.1","4.9","8","33.7","4.2","20.7","4.4","0.28"
"Eastern Buffer","EM1","1996-05-01","1","Surface Water","0.4","4.9","8","32.4","5.3","22","7.6","0.42"
"Eastern Buffer","EM1","1996-05-01","1","Middle Water","0.8","5","8","32.5","5.5","22","8.2","0.4"
"Eastern Buffer","EM1","1996-05-01","1","Bottom Water","0.8","5","8","32.7","6.1","21.9","8.2","0.4"
"Eastern Buffer","EM1","1996-06-03","1","Surface Water","9.3","5.7","8.2","31.9","4.5","25.1","4","0.25"
"Eastern Buffer","EM1","1996-06-03","1","Middle Water","7.5","5.7","8.2","32.2","5","24.9","6","0.21"
"Eastern Buffer","EM1","1996-06-03","1","Bottom Water","7.4","5.7","8.2","32.4","6.5","24.9","6.5","0.22"
"Eastern Buffer","EM1","1996-07-01","1","Surface Water","11","4.6","7.9","27.9","2.9","25.8","5.8","0.37"
"Eastern Buffer","EM1","1996-07-01","1","Middle Water","5","5.1","7.9","32.9","5.3","24","12","0.3"
"Eastern Buffer","EM1","1996-07-01","1","Bottom Water","1.8","4.5","7.9","33.1","6.7","23.8","17","0.26"
"Eastern Buffer","EM1","1996-08-01","1","Surface Water","6.8","4.8","7.8","32.3","1.7","25.7","3.7","0.21"
"Eastern Buffer","EM1","1996-08-01","1","Middle Water","1.8","4.6","7.8","33.6","2.8","24.4","7.8","0.17"
"Eastern Buffer","EM1","1996-08-01","1","Bottom Water","1.6","4.6","7.9","33.4","6.9","24","8.3","0.14"
"Eastern Buffer","EM1","1996-09-02","1","Surface Water","1.5","3.6","7.8","32.3","1.5","24.8","2.7","0.25"
"Eastern Buffer","EM1","1996-09-02","1","Middle Water","1.8","3.7","7.7","32.2","1.5","24.7","3.2","0.24"
"Eastern Buffer","EM1","1996-09-02","1","Bottom Water","1.8","3.7","7.8","32.7","1.5","24.4","2.8","0.27"
"Eastern Buffer","EM1","1996-10-02","1","Surface Water","2","5.4","8","32.1","2.2","28.1","5.2","0.22"
"Eastern Buffer","EM1","1996-10-02","1","Middle Water","1.6","5.5","8","32","2","28","6.8","0.25"
"Eastern Buffer","EM1","1996-10-02","1","Bottom Water","1.1","5.2","8.1","32","2.6","28","6","0.22"
"Eastern Buffer","EM1","1996-11-01","1","Surface Water","1.3","2.7","7.7","32.2","2.6","26.5","6.6","0.73"
"Eastern Buffer","EM1","1996-11-01","1","Middle Water","1.5","2.6","7.7","32.7","1.5","26.3","6","0.65"
"Eastern Buffer","EM1","1996-11-01","1","Bottom Water","1","2.7","7.8","32.4","1.5","26.3","3.8","0.33"
"Eastern Buffer","EM1","1996-12-02","1","Surface Water","2.2","6.1","7.7","30.1","1.9","24.6","5.6","0.17"
"Eastern Buffer","EM1","1996-12-02","1","Middle Water","1.4","5.6","7.7","32.5","1.7","21.5","4.3","0.14"
"Eastern Buffer","EM1","1996-12-02","1","Bottom Water","2.7","5.4","7.8","32.7","1.7","21.3","5.1","0.16"
"Eastern Buffer","EM1","1997-01-02","1","Surface Water","2.4","6.1","7.7","32.9","0.7","17.7","2","0.44"
"Eastern Buffer","EM1","1997-01-02","1","Middle Water","1.8","5.2","7.7","31.4","0.4","19.2","2","0.45"
"Eastern Buffer","EM1","1997-01-02","1","Bottom Water","1.1","5.1","7.7","31.4","1.1","19.2","12","0.45"
"Eastern Buffer","EM1","1997-02-10","1","Surface Water","1.7","8","8","31.8","2","18.7","4.6","0.38"
"Eastern Buffer","EM1","1997-02-10","1","Middle Water","0.9","6.6","8","32.6","1.5","17.7","4.3","0.43"
"Eastern Buffer","EM1","1997-02-10","1","Bottom Water","1.1","6.3","8","32.3","1.6","17.7","4.3","0.38"
"Eastern Buffer","EM1","1997-03-04","1","Surface Water","2.8","6.2","8.1","31.7","3.4","17.2","2.4","0.31"
"Eastern Buffer","EM1","1997-03-04","1","Middle Water","1.2","6.8","8.1","31.8","2.9","16.7","2.5","0.29"
"Eastern Buffer","EM1","1997-03-04","1","Bottom Water","1.2","7.2","8.1","32","3.6","16.6","2.6","0.23"
"Eastern Buffer","EM1","1997-04-02","1","Surface Water","2.9","5.4","8","32.5","4.6","19.7","3.6","0.29"
"Eastern Buffer","EM1","1997-04-02","1","Middle Water","2.6","5.3","8","32.6","4.6","19.6","3.2","0.2"
"Eastern Buffer","EM1","1997-04-02","1","Bottom Water","1.9","5.4","8","33","6.9","19.5","5.2","0.17"
"Eastern Buffer","EM1","1997-05-01","1","Surface Water","1.5","4.8","7.5","32.8","4.9","22.8","3.3","0.36"
"Eastern Buffer","EM1","1997-05-01","1","Middle Water","1.2","4.4","7.6","33","4.9","22.6","5.8","0.22"
"Eastern Buffer","EM1","1997-05-01","1","Bottom Water","0.8","4.5","7.6","33.3","7.1","22.4","19","0.17"
"Eastern Buffer","EM1","1997-06-02","1","Surface Water","5.5","3.9","7.7","29.9","4.8","25.8","4.5","0.44"
"Eastern Buffer","EM1","1997-06-02","1","Middle Water","3.2","3.8","7.8","30.2","4.8","25.7","5.5","0.44"
"Eastern Buffer","EM1","1997-06-02","1","Bottom Water","2.9","3.9","7.8","31.3","4.7","25.3","4.5","0.41"
"Eastern Buffer","EM1","1997-07-18","1","Surface Water","1.4","5.9","8.4","20.2","2.6","26","1","0.38"
"Eastern Buffer","EM1","1997-07-18","1","Middle Water","1.2","5.7","8.4","26","1.2","25.1","1","0.38"
"Eastern Buffer","EM1","1997-07-18","1","Bottom Water","0.8","5.1","8.3","31","2.1","23.2","1.3","0.38"
"Eastern Buffer","EM1","1997-08-11","1","Surface Water","2.2","4.5","8","27.8","N/A","26.1","1.7","0.4"
"Eastern Buffer","EM1","1997-08-11","1","Middle Water","4.5","4.6","8.1","29.8","N/A","25.9","3.2","0.33"
"Eastern Buffer","EM1","1997-08-11","1","Bottom Water","4.3","4.3","8.1","32.9","N/A","23.3","2.9","0.37"
"Eastern Buffer","EM1","1997-09-08","1","Surface Water","11","6","7.9","30.5","1.5","25.4","3.9","0.2"
"Eastern Buffer","EM1","1997-09-08","1","Middle Water","9.3","5.5","7.9","30.9","1.4","25.3","4.5","0.21"
"Eastern Buffer","EM1","1997-09-08","1","Bottom Water","8.8","5.5","7.9","32.3","2.1","24.3","3.5","0.21"
"Eastern Buffer","EM1","1997-10-06","1","Surface Water","1.8","3.5","8","30.3","1","27","2.9","0.4"
"Eastern Buffer","EM1","1997-10-06","1","Middle Water","0.8","4.6","7.9","30.6","1","26.9","2.9","0.46"
"Eastern Buffer","EM1","1997-10-06","1","Bottom Water","0.8","5.3","7.9","30.8","1","26.9","2.9","0.44"
"Eastern Buffer","EM1","1997-11-03","1","Surface Water","1.8","4.9","8.1","31.9","4.8","25.6","5","0.3"
"Eastern Buffer","EM1","1997-11-03","1","Middle Water","1.6","4.7","8.1","32","4.1","25.6","4.9","0.34"
"Eastern Buffer","EM1","1997-11-03","1","Bottom Water","1.2","4.7","8.1","32.1","4.5","25.3","9.5","0.34"
"Eastern Buffer","EM1","1997-12-03","1","Surface Water","0.9","3.9","7.9","32.8","8","22.8","5.8","0.21"
"Eastern Buffer","EM1","1997-12-03","1","Middle Water","1.4","5.2","7.9","34.4","11.9","23","6.2","0.2"
"Eastern Buffer","EM1","1997-12-03","1","Bottom Water","1.2","5.4","7.9","34.5","15.2","23.1","5.9","0.23"
"Eastern Buffer","EM1","1998-01-05","1","Surface Water","2.9","4.9","8.1","31.9","4.8","25.6","4","0.21"
"Eastern Buffer","EM1","1998-01-05","1","Middle Water","2.1","4.7","8.1","32","4.1","25.6","6.9","0.2"
"Eastern Buffer","EM1","1998-01-05","1","Bottom Water","2.2","4.7","8.1","32.1","4.5","25.3","6.3","0.21"
"Eastern Buffer","EM1","1998-02-02","1","Surface Water","2.6","7.1","7.9","33.5","3.2","17.4","2.9","0.23"
"Eastern Buffer","EM1","1998-02-02","1","Middle Water","1.2","6.8","7.9","33.5","3.3","17.4","2.9","0.25"
"Eastern Buffer","EM1","1998-02-02","1","Bottom Water","1.2","6.7","7.9","33.5","3.2","17.4","2.5","0.25"
"Eastern Buffer","EM1","1998-03-02","1","Surface Water","1.9","8.4","8.2","32","5.3","16.2","3.9","0.21"
