"Water Control Zone","Station","Dates","Sample No","Depth","Chlorophyll-a (μg/L)","Dissolved Oxygen (mg/L)","pH","Salinity (psu)","Turbidity (NTU)","Temperature (°C)","Suspended Solids (mg/L)","Total Inorganic Nitrogen (mg/L)"
"Victoria Harbour","VM1","1990-12-27","1","Middle Water","0.8","5.9","8","32.8","3.2","19.1","13","0.15"
"Victoria Harbour","VM1","1990-12-27","1","Bottom Water","0.5","5.8","8","32.8","3.3","19.1","5.5","0.14"
"Victoria Harbour","VM1","1991-01-09","1","Surface Water","0.8","7.1","8","32.4","11.5","17.3","9.5","0.17"
"Victoria Harbour","VM1","1991-01-09","1","Middle Water","0.8","7","8.1","32.4","8.1","17.4","3.5","0.16"
"Victoria Harbour","VM1","1991-01-09","1","Bottom Water","0.8","9.2","8.1","32.5","13","17.1","1.5","0.17"
"Victoria Harbour","VM1","1991-01-25","1","Surface Water","0.5","12","8","32.4","4.2","16","7","0.2"
"Victoria Harbour","VM1","1991-01-25","1","Middle Water","0.3","10.7","8","32.5","4.2","16.1","10","0.17"
"Victoria Harbour","VM1","1991-01-25","1","Bottom Water","0.3","14.7","8","32.3","5.1","15.7","4","0.17"
"Victoria Harbour","VM1","1991-02-06","1","Surface Water","<0.2","N/A","7.9","N/A","2.9","N/A","5","0.76"
"Victoria Harbour","VM1","1991-02-06","1","Middle Water","0.8","5.7","7.9","32.2","2.6","17.5","3","0.74"
"Victoria Harbour","VM1","1991-02-06","1","Bottom Water","0.3","5.6","8","32.2","3.4","17.5","2.5","0.76"
"Victoria Harbour","VM1","1991-02-20","1","Surface Water","2.7","10.2","8.1","N/A","2.8","17.1","3","0.33"
"Victoria Harbour","VM1","1991-02-20","1","Middle Water","2.4","7","8.1","N/A","2.6","17","1.5","0.32"
"Victoria Harbour","VM1","1991-02-20","1","Bottom Water","2.4","6.7","8.1","N/A","2.9","17","3","0.32"
"Victoria Harbour","VM1","1991-03-06","1","Surface Water","0.3","7.6","7.9","31.4","2.6","16.5","1.5","0.46"
"Victoria Harbour","VM1","1991-03-06","1","Middle Water","0.5","7","8","31.4","3.3","16.3","2.5","0.5"
"Victoria Harbour","VM1","1991-03-06","1","Bottom Water","0.3","9.3","7.9","31.5","5.8","16","4.5","0.42"
"Victoria Harbour","VM1","1991-03-21","1","Surface Water","1.6","7","7.9","32.5","3.1","19.6","9.5","0.51"
"Victoria Harbour","VM1","1991-03-21","1","Middle Water","0.3","4.2","7.9","32.4","4","19.5","11","0.43"
"Victoria Harbour","VM1","1991-03-21","1","Bottom Water","0.5","4.1","7.9","32.4","3.1","19.5","3.5","0.44"
"Victoria Harbour","VM1","1991-04-03","1","Surface Water","0.5","6.2","7.9","32.9","3","19.7","4.5","0.16"
"Victoria Harbour","VM1","1991-04-03","1","Middle Water","0.3","5.6","7.9","33","3.9","19.6","5.5","0.18"
"Victoria Harbour","VM1","1991-04-03","1","Bottom Water","0.8","5.6","7.9","33.1","3.5","19.5","5.5","0.18"
"Victoria Harbour","VM1","1991-04-15","1","Surface Water","2","4.7","8","32.3","5.5","21.7","12","0.49"
"Victoria Harbour","VM1","1991-04-15","1","Middle Water","1.3","4.6","7.9","32.7","7.3","21.2","10","0.25"
"Victoria Harbour","VM1","1991-04-15","1","Bottom Water","1.3","4.5","8","32.8","6.3","21.2","9","0.27"
"Victoria Harbour","VM1","1991-05-01","1","Surface Water","0.3","3.4","7.9","30.5","5.4","23.6","1.5","0.56"
"Victoria Harbour","VM1","1991-05-01","1","Middle Water","0.5","3.3","7.9","32.7","3.6","23.3","1","0.52"
"Victoria Harbour","VM1","1991-05-01","1","Bottom Water","0.3","3.5","7.9","32.9","6.2","23.2","1.5","0.48"
"Victoria Harbour","VM1","1991-05-30","1","Surface Water","2.7","5.3","8.2","31.3","1.1","24.8","2","0.25"
"Victoria Harbour","VM1","1991-05-30","1","Middle Water","0.5","5.4","8.2","31.4","1.8","24.7","7","0.22"
"Victoria Harbour","VM1","1991-05-30","1","Bottom Water","1.3","4.6","8.1","31.6","2.5","24.4","3.5","0.21"
"Victoria Harbour","VM1","1991-06-13","1","Surface Water","<0.2","3.7","7.9","27.9","1.9","25.1","3","0.51"
"Victoria Harbour","VM1","1991-06-13","1","Middle Water","0.5","3.3","7.9","28.3","2.4","25","7","0.54"
"Victoria Harbour","VM1","1991-06-13","1","Bottom Water","0.7","3","7.9","28.6","1.8","27.9","4.5","0.53"
"Victoria Harbour","VM1","1991-06-26","1","Surface Water","2.1","3.6","7.9","30.6","2.9","23.6","1","0.35"
"Victoria Harbour","VM1","1991-06-26","1","Middle Water","0.8","3.4","7.9","30.9","2.7","23.6","4","0.36"
"Victoria Harbour","VM1","1991-06-26","1","Bottom Water","0.3","3.7","7.9","31","2.9","23.6","3","0.35"
"Victoria Harbour","VM1","1991-07-10","1","Surface Water","8.5","8.1","8.5","25.1","3.6","25.5","8","0.4"
"Victoria Harbour","VM1","1991-07-10","1","Middle Water","6.7","4.4","8.5","28.6","5.3","22.8","8.5","0.42"
"Victoria Harbour","VM1","1991-07-10","1","Bottom Water","6.9","3.1","8.5","33","3.8","20.9","8","0.41"
"Victoria Harbour","VM1","1991-08-07","1","Surface Water","1.6","7.1","8.5","26.4","5.9","25","4.5","0.46"
"Victoria Harbour","VM1","1991-08-07","1","Middle Water","<0.2","2.9","8.1","32.3","4.5","20.3","5.5","0.43"
"Victoria Harbour","VM1","1991-08-07","1","Bottom Water","0.5","2.7","8.1","33.6","12","19.1","22","0.3"
"Victoria Harbour","VM1","1991-08-22","1","Surface Water","0.3","2.7","7.3","30.3","6.9","24.2","6","0.62"
"Victoria Harbour","VM1","1991-08-22","1","Middle Water","0.3","2.4","7.9","30.7","7.5","24.1","8.5","0.6"
"Victoria Harbour","VM1","1991-08-22","1","Bottom Water","<0.2","3.4","7.9","31.1","6.5","23.9","9.5","0.5"
"Victoria Harbour","VM1","1991-09-04","1","Surface Water","1.3","4.5","8.2","31","3.9","25","5","0.52"
"Victoria Harbour","VM1","1991-09-04","1","Middle Water","0.3","2.6","8.1","32","5.9","23.6","8","0.43"
"Victoria Harbour","VM1","1991-09-04","1","Bottom Water","<0.2","2.6","8.1","32.3","8.6","23.4","13","0.37"
"Victoria Harbour","VM1","1991-09-18","1","Surface Water","1.9","5.8","8.2","31.7","3.5","24.8","3.5","0.3"
"Victoria Harbour","VM1","1991-09-18","1","Middle Water","0.3","5.9","8.2","32","3.5","24.6","3","0.17"
"Victoria Harbour","VM1","1991-09-18","1","Bottom Water","<0.2","5.6","8.2","32.3","8.5","26.1","11","0.08"
"Victoria Harbour","VM1","1991-10-02","1","Surface Water","0.3","2.5","8","32","3.5","25.7","1.5","0.53"
"Victoria Harbour","VM1","1991-10-02","1","Middle Water","0.3","2.6","8.1","32.1","7.5","25.7","8.5","0.45"
"Victoria Harbour","VM1","1991-10-02","1","Bottom Water","0.8","3.5","8.1","32.4","9.5","25.4","11","0.42"
"Victoria Harbour","VM1","1991-10-18","1","Surface Water","<0.2","5.2","8.1","32.1","4.5","24.3","3","0.44"
"Victoria Harbour","VM1","1991-10-18","1","Middle Water","0.3","5","8.1","32.2","4.5","24.3","3.5","0.39"
"Victoria Harbour","VM1","1991-10-18","1","Bottom Water","<0.2","5.9","8.2","33","6.5","24.4","5.5","0.23"
"Victoria Harbour","VM1","1991-10-31","1","Surface Water","0.5","5.3","7.9","32.7","7.5","24.3","6.5","0.41"
"Victoria Harbour","VM1","1991-10-31","1","Middle Water","0.4","4.3","8","32.9","7.5","24.2","7.5","0.4"
"Victoria Harbour","VM1","1991-10-31","1","Bottom Water","0.2","4.3","8","33","10","23.9","6.5","0.35"
"Victoria Harbour","VM1","1991-11-14","1","Surface Water","1.1","7.5","8.1","32.3","4.5","22.4","5.5","0.35"
"Victoria Harbour","VM1","1991-11-14","1","Middle Water","1.2","6.2","8.2","32.5","6.5","22.3","7.5","0.3"
"Victoria Harbour","VM1","1991-11-14","1","Bottom Water","0.7","6.3","8.2","32.5","6.5","22.3","7","0.32"
"Victoria Harbour","VM1","1991-11-27","1","Surface Water","<0.2","7","8.1","31.4","10","21.4","9.5","0.38"
"Victoria Harbour","VM1","1991-11-27","1","Middle Water","<0.2","6.5","8.2","31.6","12","21.1","14","0.38"
"Victoria Harbour","VM1","1991-11-27","1","Bottom Water","<0.2","6.1","8.2","31.6","13","21.1","13","0.35"
"Victoria Harbour","VM1","1991-12-10","1","Surface Water","<0.2","8.7","8","33","9.8","20.2","5","0.31"
"Victoria Harbour","VM1","1991-12-10","1","Middle Water","<0.2","6.5","8","31.5","9.6","20.3","7","0.31"
"Victoria Harbour","VM1","1991-12-10","1","Bottom Water","<0.2","6.4","8.1","31.5","9","20.3","7.5","0.31"
"Victoria Harbour","VM1","1991-12-23","1","Surface Water","8.8","8.6","8","31.8","6.1","19.8","3.5","0.42"
"Victoria Harbour","VM1","1991-12-23","1","Middle Water","20","7.5","8.1","31.8","8.8","19.8","5","0.36"
"Victoria Harbour","VM1","1991-12-23","1","Bottom Water","<0.2","6.9","8.1","31.8","6.1","19.8","4.5","0.4"
"Victoria Harbour","VM1","1992-01-08","1","Surface Water","0.5","9.2","8.2","31.8","2.5","17.9","3","0.29"
"Victoria Harbour","VM1","1992-01-08","1","Middle Water","0.3","7.3","8.2","31.8","2.5","17.8","3","0.31"
"Victoria Harbour","VM1","1992-01-08","1","Bottom Water","0.3","6.5","8.2","31.8","3.5","17.8","4","0.29"
"Victoria Harbour","VM1","1992-02-12","1","Surface Water","<0.2","6.9","8.1","32","4.5","11.3","6.5","0.19"
"Victoria Harbour","VM1","1992-02-12","1","Middle Water","0.5","7.1","8.1","32.1","4.2","11.3","5.5","0.18"
"Victoria Harbour","VM1","1992-02-12","1","Bottom Water","0.5","7.1","8.1","32.1","4.9","11.2","6.5","0.16"
"Victoria Harbour","VM1","1992-03-11","1","Surface Water","<0.2","5.5","8","32","4.4","16.1","6","0.41"
"Victoria Harbour","VM1","1992-03-11","1","Middle Water","0.3","5.7","8","32.1","4.2","16.1","5.5","0.37"
"Victoria Harbour","VM1","1992-03-11","1","Bottom Water","0.3","5.9","8","32.1","4.7","16","7","0.35"
"Victoria Harbour","VM1","1992-04-14","1","Surface Water","1.1","4.6","8","31.3","7.1","19.4","8","0.42"
"Victoria Harbour","VM1","1992-04-14","1","Middle Water","0.3","4.6","8","31.3","7.5","19.3","9","0.42"
"Victoria Harbour","VM1","1992-04-14","1","Bottom Water","0.3","4.7","8","31.3","9.8","19.3","11","0.39"
"Victoria Harbour","VM1","1992-05-13","1","Surface Water","0.5","4.6","8.1","30.7","10","23.2","10","0.31"
"Victoria Harbour","VM1","1992-05-13","1","Middle Water","0.5","4.7","8","30.8","11","23.1","12","0.33"
"Victoria Harbour","VM1","1992-05-13","1","Bottom Water","1.6","4.6","8.1","30.8","12","23.1","17","0.31"
"Victoria Harbour","VM1","1992-06-11","1","Surface Water","0.5","3.2","7.8","30","5.7","25.6","5.5","0.51"
"Victoria Harbour","VM1","1992-06-11","1","Middle Water","0.5","3.1","7.8","30.1","6.4","25.6","5.5","0.48"
"Victoria Harbour","VM1","1992-06-11","1","Bottom Water","<0.2","2.9","7.8","30.5","6.4","25.5","13","0.53"
"Victoria Harbour","VM1","1992-07-14","1","Surface Water","1.6","4.1","7.8","28.8","6","25.3","7","0.39"
"Victoria Harbour","VM1","1992-07-14","1","Middle Water","3.2","3.9","7.9","29.3","5.4","25.1","6","0.37"
"Victoria Harbour","VM1","1992-07-14","1","Bottom Water","5.3","4","7.9","20.9","4.1","25.1","5.5","0.37"
"Victoria Harbour","VM1","1992-08-20","1","Surface Water","1.1","3.4","7.8","31","2.1","27.7","10","0.27"
"Victoria Harbour","VM1","1992-08-20","1","Middle Water","0.5","3.4","7.9","31.1","2.8","27.6","11","0.29"
"Victoria Harbour","VM1","1992-08-20","1","Bottom Water","<0.2","3.2","7.9","31","3.1","27.6","13","0.31"
"Victoria Harbour","VM1","1992-09-07","1","Surface Water","5.9","3.6","7.7","31","1.3","28.2","10","0.52"
"Victoria Harbour","VM1","1992-09-07","1","Middle Water","1.6","3","7.8","31.1","1.2","28","3.5","0.53"
"Victoria Harbour","VM1","1992-09-07","1","Bottom Water","2.1","2.3","7.7","32.3","1.2","27.7","<0.5","0.55"
"Victoria Harbour","VM1","1992-10-06","1","Surface Water","1.1","3.2","8.1","32.3","5.8","28.3","6","0.69"
"Victoria Harbour","VM1","1992-10-06","1","Middle Water","2.1","3.3","8.1","32.4","4.7","28.2","4.5","0.43"
"Victoria Harbour","VM1","1992-10-06","1","Bottom Water","0.5","3.7","8.1","32.5","8.3","28.1","16","0.63"
"Victoria Harbour","VM1","1992-11-05","1","Surface Water","0.4","4.9","7.9","32.6","2.5","23.6","4.5","0.45"
"Victoria Harbour","VM1","1992-11-05","1","Middle Water","0.2","4.7","7.9","32.6","2.1","23.4","13","0.42"
"Victoria Harbour","VM1","1992-11-05","1","Bottom Water","0.2","4.7","7.9","32.6","3.5","23.4","7","0.38"
"Victoria Harbour","VM1","1992-12-18","1","Surface Water","0.3","6.6","7.9","32.7","16","19.7","19","0.33"
"Victoria Harbour","VM1","1992-12-18","1","Middle Water","<0.2","6.8","8","32.7","17","19.5","24","0.28"
"Victoria Harbour","VM1","1992-12-18","1","Bottom Water","0.2","10","8","32.8","25","19.4","34","0.29"
"Victoria Harbour","VM1","1993-01-20","1","Surface Water","<0.2","N/A","8.2","33.1","4.7","16.9","5","0.28"
"Victoria Harbour","VM1","1993-01-20","1","Middle Water","<0.2","N/A","8.2","33.1","7.5","16.9","11","0.18"
"Victoria Harbour","VM1","1993-01-20","1","Bottom Water","0.2","N/A","8.2","33.2","7.5","16.8","11","0.21"
"Victoria Harbour","VM1","1993-02-16","1","Surface Water","0.8","5.5","8.2","33.4","3","18.5","2.5","0.44"
"Victoria Harbour","VM1","1993-02-16","1","Middle Water","0.4","6.4","8.3","33.7","3.7","18","3.5","0.24"
"Victoria Harbour","VM1","1993-02-16","1","Bottom Water","0.4","6.8","8.2","33.9","3.1","18.1","<0.5","0.33"
"Victoria Harbour","VM1","1993-03-31","1","Surface Water","0.6","6.3","8.1","33.5","3.7","19","4","0.54"
"Victoria Harbour","VM1","1993-03-31","1","Middle Water","0.3","7","8.2","33.6","4.8","18.8","5","0.4"
"Victoria Harbour","VM1","1993-03-31","1","Bottom Water","0.4","7.4","8.2","33.7","4.5","18.8","2.5","0.44"
"Victoria Harbour","VM1","1993-04-19","1","Surface Water","0.6","5.7","8.1","33.5","5.7","19.7","9.5","0.59"
"Victoria Harbour","VM1","1993-04-19","1","Middle Water","0.7","6","8","33.5","5.9","19.6","11","0.65"
"Victoria Harbour","VM1","1993-04-19","1","Bottom Water","0.4","6.3","8","33.6","6.1","19.5","10","0.66"
"Victoria Harbour","VM1","1993-05-07","1","Surface Water","0.5","5.3","7.9","31.6","8.3","23.4","9.5","1.62"
"Victoria Harbour","VM1","1993-05-07","1","Middle Water","0.6","4.5","7.9","32","10.3","22.8","7","0.48"
"Victoria Harbour","VM1","1993-05-07","1","Bottom Water","0.5","4.4","7.9","32.3","15","22.6","7","0.5"
"Victoria Harbour","VM1","1993-06-17","1","Surface Water","0.7","4.9","8.1","24.3","2.5","25.1","2","0.72"
"Victoria Harbour","VM1","1993-06-17","1","Middle Water","0.5","3","7.9","33","5.2","22.6","3.5","0.4"
"Victoria Harbour","VM1","1993-06-17","1","Bottom Water","0.2","3.4","7.9","33.9","8.5","22.3","8.5","0.23"
"Victoria Harbour","VM1","1993-07-14","1","Surface Water","0.9","5.5","8.2","23.6","2.9","28.1","3.5","0.6"
"Victoria Harbour","VM1","1993-07-14","1","Middle Water","0.4","3.5","8","32.6","6.4","24.4","6","0.44"
"Victoria Harbour","VM1","1993-07-14","1","Bottom Water","0.3","2.4","8","33.7","11.9","23.7","19","0.61"
"Victoria Harbour","VM1","1993-08-16","1","Surface Water","1.2","6.4","8.3","29.6","3","25.3","5","0.51"
"Victoria Harbour","VM1","1993-08-16","1","Middle Water","0.7","4","8.2","31.4","3.6","23.9","5.5","0.61"
"Victoria Harbour","VM1","1993-08-16","1","Bottom Water","0.6","2.7","8.1","31.9","4.2","23.3","6.5","0.73"
"Victoria Harbour","VM1","1993-09-06","1","Surface Water","0.6","6","8.1","31.7","2.5","27.5","3","0.5"
"Victoria Harbour","VM1","1993-09-06","1","Middle Water","1","4.4","8.1","32.2","2.3","27.4","3.5","0.18"
"Victoria Harbour","VM1","1993-09-06","1","Bottom Water","0.7","4.2","8.2","32.3","3","27.2","4.5","0.36"
"Victoria Harbour","VM1","1993-10-07","1","Surface Water","0.7","5.3","8.2","32.3","4.4","26.6","8","0.27"
"Victoria Harbour","VM1","1993-10-07","1","Middle Water","0.8","5.3","8.2","32.3","4.3","26.5","10","0.24"
"Victoria Harbour","VM1","1993-10-07","1","Bottom Water","0.7","5.5","8.3","32.4","4","26.5","8.3","0.23"
"Victoria Harbour","VM1","1993-11-17","1","Surface Water","0.7","5.7","8.2","32.4","2.7","24.4","5.3","0.41"
"Victoria Harbour","VM1","1993-11-17","1","Middle Water","1.1","5.1","8.2","32.4","2.7","24.3","5.1","0.38"
"Victoria Harbour","VM1","1993-11-17","1","Bottom Water","0.6","5.7","8.3","32.6","3.2","24.1","5.6","0.33"
"Victoria Harbour","VM1","1993-12-16","1","Surface Water","0.6","7.5","8.2","31.2","4.1","19.5","7.3","0.43"
"Victoria Harbour","VM1","1993-12-16","1","Middle Water","0.5","6.8","8.3","31.5","5.1","19.4","8.8","0.32"
"Victoria Harbour","VM1","1993-12-16","1","Bottom Water","0.5","6.5","8.3","31.5","8","19.5","7.9","0.32"
"Victoria Harbour","VM1","1994-01-14","1","Surface Water","1.7","5.4","8","30.4","2.4","18","2.9","0.48"
"Victoria Harbour","VM1","1994-01-14","1","Middle Water","1.7","6","8.1","30.8","2.4","18","2.8","0.48"
"Victoria Harbour","VM1","1994-01-14","1","Bottom Water","2","5.8","8.2","30.9","2.3","18","2.7","0.42"
"Victoria Harbour","VM1","1994-02-07","1","Surface Water","0.7","5.8","8.1","31.7","2.6","17.6","4.3","0.51"
"Victoria Harbour","VM1","1994-02-07","1","Middle Water","0.7","5.6","8.2","31.9","2.9","17.3","4.3","0.36"
"Victoria Harbour","VM1","1994-02-07","1","Bottom Water","0.4","5.9","8.2","32","3.1","17.2","4.8","0.32"
"Victoria Harbour","VM1","1994-03-14","1","Surface Water","0.3","6","7.9","32.9","6.4","17.6","9","0.37"
"Victoria Harbour","VM1","1994-03-14","1","Middle Water","0.5","4.9","8.1","33","4.6","17.6","12","0.28"
"Victoria Harbour","VM1","1994-03-14","1","Bottom Water","0.9","4.9","8.2","33","4.2","17.6","14","0.29"
"Victoria Harbour","VM1","1994-04-20","1","Surface Water","1.3","4","8","33.6","2.4","22.7","3","0.4"
"Victoria Harbour","VM1","1994-04-20","1","Middle Water","0.7","4.3","8","33.7","2.5","22.3","3.7","0.3"
"Victoria Harbour","VM1","1994-04-20","1","Bottom Water","0.8","5","8.1","33.9","4.3","22.1","3.8","0.27"
"Victoria Harbour","VM1","1994-05-19","1","Surface Water","3.5","6.2","8.4","30.1","2.2","26.9","2.6","0.14"
"Victoria Harbour","VM1","1994-05-19","1","Middle Water","2.9","4.2","8.2","33.2","3.5","24","5.5","0.22"
"Victoria Harbour","VM1","1994-05-19","1","Bottom Water","1.8","4.2","8.2","33.3","5.1","23.8","5.2","0.23"
"Victoria Harbour","VM1","1994-06-22","1","Surface Water","1.9","3.7","8","30.4","4.1","26.4","10","0.43"
"Victoria Harbour","VM1","1994-06-22","1","Middle Water","1.2","3.7","8","30.7","4.2","26.2","9","N/A"
"Victoria Harbour","VM1","1994-06-22","1","Bottom Water","1.8","3.4","8","31.5","7.9","25.9","4.1","0.36"
"Victoria Harbour","VM1","1994-07-18","1","Surface Water","26","7.2","8.4","26","3.6","27.7","6.9","0.22"
"Victoria Harbour","VM1","1994-07-18","1","Middle Water","4.2","4.4","8.1","33.7","5.3","23.6","5.1","0.27"
"Victoria Harbour","VM1","1994-07-18","1","Bottom Water","1.6","4.2","8.1","33.9","8.4","23.5","13","0.19"
"Victoria Harbour","VM1","1994-08-15","1","Surface Water","8.1","5","8.1","30.6","6.1","24.8","2.7","0.35"
"Victoria Harbour","VM1","1994-08-15","1","Middle Water","1","4.7","8.1","33.9","5.1","23","2.9","0.3"
"Victoria Harbour","VM1","1994-08-15","1","Bottom Water","1","4.9","8.1","34.2","10.5","22.7","7.5","0.23"
"Victoria Harbour","VM1","1994-09-14","1","Surface Water","0.6","7","8.2","31.8","6.3","27.5","6.6","0.16"
"Victoria Harbour","VM1","1994-09-14","1","Middle Water","0.5","7","8.2","32.1","10.1","27.5","11","0.14"
"Victoria Harbour","VM1","1994-09-14","1","Bottom Water","0.6","6.9","8.2","32.2","16.9","27.5","11","0.11"
"Victoria Harbour","VM1","1994-10-20","1","Surface Water","1","4.5","8.1","31.9","4","27.2","5.4","0.51"
"Victoria Harbour","VM1","1994-10-20","1","Middle Water","0.8","3.6","8.2","32","3.9","27.3","6.3","0.5"
"Victoria Harbour","VM1","1994-10-20","1","Bottom Water","1","3.6","8.2","32.1","4.8","27.2","6.6","0.45"
"Victoria Harbour","VM1","1994-11-17","1","Surface Water","0.5","5.2","8.2","32.5","4.9","23.8","6.9","0.49"
"Victoria Harbour","VM1","1994-11-17","1","Middle Water","0.2","5","8.2","32.7","4.2","23.6","8.7","0.38"
"Victoria Harbour","VM1","1994-11-17","1","Bottom Water","<0.2","5.3","8.3","32.8","5.9","23.5","12","0.34"
"Victoria Harbour","VM1","1994-12-14","1","Surface Water","0.4","6.5","8.2","32.9","3.7","22.1","9.2","0.25"
"Victoria Harbour","VM1","1994-12-14","1","Middle Water","0.6","5.6","8.2","33","3.1","22.1","7.4","0.21"
"Victoria Harbour","VM1","1994-12-14","1","Bottom Water","0.3","5.6","8.2","33.2","7.1","22.1","7.4","0.19"
"Victoria Harbour","VM1","1995-01-20","1","Surface Water","1.1","5.1","8","32.9","2.4","18.3","13","0.32"
"Victoria Harbour","VM1","1995-01-20","1","Middle Water","0.9","5.1","8","33","2.5","18.3","14","0.31"
"Victoria Harbour","VM1","1995-01-20","1","Bottom Water","0.7","5.1","8","33","2.8","18.3","19","0.32"
"Victoria Harbour","VM1","1995-02-20","1","Surface Water","0.3","6.6","8.1","31.8","2","15.7","10","0.34"
"Victoria Harbour","VM1","1995-02-20","1","Middle Water","0.4","6.2","8.2","31.8","2.6","15.7","19","0.31"
"Victoria Harbour","VM1","1995-02-20","1","Bottom Water","0.4","6.2","8.2","31.8","2.7","15.7","27","0.28"
"Victoria Harbour","VM1","1995-03-16","1","Surface Water","0.6","6","8","32","4.7","16.1","25","0.44"
"Victoria Harbour","VM1","1995-03-16","1","Middle Water","0.7","6","8","32.1","10","15.9","21","0.31"
"Victoria Harbour","VM1","1995-03-16","1","Bottom Water","0.3","7.1","8","32.1","4.7","15.9","21","0.25"
"Victoria Harbour","VM1","1995-04-20","1","Surface Water","1.3","6.2","8.1","32.8","2.6","19.7","8.7","0.18"
"Victoria Harbour","VM1","1995-04-20","1","Middle Water","1","6.6","8.1","33.1","3.4","19.8","8.4","0.16"
"Victoria Harbour","VM1","1995-04-20","1","Bottom Water","1.2","7","8.2","33.2","3","19.7","6.3","0.11"
